Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,Atmospheric temp.:,20.0 °C
,Ext. optics temp.:,20.0 °C
,Ext. optics trans.:,1.0 
,Relative humidity:,0.0 %
,
Bx1

Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,
,77.122,77.388,77.787,78.128,78.421,78.770,79.089,79.549,80.017,80.539,81.078,81.523,81.772,81.772,81.513,81.004,80.166,79.249,78.440,77.540,76.950,76.654,76.176,75.830,75.571,75.455,75.262,75.224
,77.045,77.426,77.758,78.071,78.581,78.854,79.071,79.502,80.045,80.614,81.263,81.772,81.984,82.123,81.772,81.060,80.269,79.202,78.411,77.578,76.912,76.406,76.090,75.773,75.503,75.282,75.147,75.040
,76.950,77.131,77.464,77.986,78.317,78.619,78.958,79.399,79.952,80.427,80.985,81.513,81.855,81.938,81.578,80.967,79.980,79.108,78.213,77.379,76.712,76.090,75.734,75.484,75.205,74.818,74.692,74.460
,76.511,76.883,77.217,77.635,78.061,78.288,78.675,79.014,79.409,79.924,80.418,80.883,81.217,81.087,80.716,80.101,79.268,78.364,77.417,76.520,75.965,75.503,75.253,74.905,74.654,74.188,73.301,72.478
,75.465,76.128,76.692,77.036,77.341,77.663,77.872,78.128,78.496,78.779,79.240,79.568,79.755,79.268,78.788,78.307,77.255,76.224,75.176,73.906,72.978,72.645,72.782,72.880,72.586,70.876,67.850,65.658,

Frame 273,63.188,65.224,67.127,69.014,70.886,72.527,73.945,75.253,76.032,76.702,77.255,77.588,77.673,77.711,77.635,77.502,77.322,77.112,76.769,76.434,76.262,75.974,75.802,75.648,75.552,75.359,75.185,74.992
,74.042,74.828,75.397,76.061,76.616,77.055,77.483,78.005,78.288,78.468,78.741,78.883,78.883,78.845,78.656,78.411,78.014,77.521,77.160,76.836,76.454,76.252,75.955,75.782,75.667,75.455,75.262,75.262
,76.540,76.721,77.103,77.483,77.863,78.033,78.411,78.656,78.977,79.305,79.530,79.680,79.671,79.652,79.352,79.127,78.713,78.099,77.616,77.169,76.692,76.358,76.128,75.821,75.686,75.561,75.446,75.301
,77.065,77.198,77.531,77.758,78.232,78.468,78.779,79.014,79.343,79.867,80.204,80.446,80.530,80.372,80.166,79.858,79.315,78.572,77.853,77.302,76.826,76.492,76.128,75.907,75.744,75.802,75.763,75.397
,77.122,77.388,77.692,78.052,78.392,78.656,79.052,79.343,79.774,80.297,80.725,81.060,81.199,81.032,80.846,80.511,79.839,78.967,78.118,77.369,76.902,76.578,76.214,75.859,75.686,75.648,75.657,75.224
,77.093,77.369,77.806,78.024,78.440,78.788,79.118,79.540,80.054,80.474,81.004,81.430,81.671,81.597,81.236,80.865,80.166,79.249,78.411,77.569,77.007,76.578,76.137,75.782,75.571,75.397,75.311,75.205
,77.122,77.398,77.787,78.033,78.515,78.864,79.089,79.484,80.101,80.651,81.282,81.689,81.994,81.938,81.439,80.865,80.110,79.136,78.326,77.588,76.941,76.501,76.061,75.821,75.600,75.311,75.137,75.069
,76.941,77.236,77.512,77.882,78.373,78.600,78.948,79.455,79.952,80.511,80.948,81.495,81.772,81.781,81.356,80.679,79.877,79.014,78.137,77.293,76.635,76.090,75.725,75.484,75.243,74.789,74.644,74.499
,76.616,77.017,77.331,77.597,78.071,78.336,78.685,79.089,79.418,79.905,80.372,80.800,81.171,81.022,80.586,79.942,79.099,78.260,77.331,76.520,75.946,75.571,75.330,75.079,74.731,74.169,73.262,72.448
,75.494,76.243,76.740,77.084,77.436,77.673,77.938,78.147,78.515,78.826,79.118,79.465,79.652,79.174,78.685,78.184,77.264,76.090,75.050,73.886,73.027,72.654,72.811,72.841,72.615,70.846,67.921,65.607,

Frame 274,63.231,65.172,67.096,69.115,70.896,72.556,73.994,75.214,76.118,76.702,77.274,77.521,77.739,77.673,77.578,77.502,77.331,77.112,76.798,76.501,76.243,75.984,75.821,75.677,75.513,75.340,75.205,75.021
,74.042,74.741,75.436,76.118,76.683,77.026,77.464,77.995,78.260,78.496,78.741,78.939,78.930,78.864,78.562,78.279,77.919,77.540,77.198,76.817,76.473,76.185,75.994,75.821,75.628,75.426,75.369,75.262
,76.463,76.712,77.065,77.417,77.872,78.014,78.355,78.704,79.014,79.221,79.540,79.605,79.615,79.559,79.380,79.042,78.562,78.061,77.493,77.122,76.673,76.367,76.051,75.859,75.648,75.638,75.455,75.330
,77.045,77.264,77.550,77.730,78.156,78.468,78.751,79.033,79.418,79.839,80.120,80.390,80.409,80.372,80.036,79.671,79.165,78.534,77.834,77.226,76.778,76.444,76.233,76.013,75.782,75.725,75.725,75.369
,77.093,77.379,77.806,78.014,78.326,78.609,79.005,79.343,79.802,80.334,80.651,80.920,81.097,80.957,80.595,80.204,79.671,78.911,78.080,77.369,76.922,76.597,76.252,75.917,75.619,75.705,75.667,75.320
,77.169,77.379,77.872,78.118,78.373,78.835,79.155,79.596,80.054,80.493,80.902,81.282,81.412,81.421,81.134,80.614,79.849,79.099,78.279,77.474,77.036,76.616,76.166,75.869,75.571,75.436,75.330,75.224
,77.093,77.341,77.787,78.061,78.458,78.892,79.108,79.549,80.110,80.548,81.060,81.430,81.735,81.661,81.236,80.623,79.858,79.005,78.222,77.417,76.874,76.454,76.118,75.859,75.561,75.214,75.147,75.079
,76.912,77.198,77.540,77.957,78.355,78.685,79.052,79.493,79.952,80.493,80.800,81.273,81.476,81.273,80.967,80.353,79.587,78.732,77.938,77.131,76.578,76.147,75.763,75.542,75.195,74.876,74.644,74.518
,76.540,76.988,77.217,77.569,78.005,78.373,78.675,79.052,79.446,79.914,80.353,80.735,80.762,80.539,80.176,79.708,78.798,77.938,77.026,76.348,75.946,75.542,75.214,74.983,74.683,74.139,73.262,72.478
,75.484,76.233,76.731,77.103,77.350,77.730,77.995,78.184,78.477,78.835,79.155,79.399,79.399,78.948,78.477,78.052,77.026,75.859,74.808,73.789,72.968,72.674,72.821,72.929,72.566,70.856,68.023,65.689,

Frame 275,63.220,65.234,67.229,69.095,70.836,72.566,73.964,75.147,76.118,76.664,77.198,77.512,77.626,77.768,77.597,77.445,77.255,77.055,76.855,76.511,76.243,76.099,75.763,75.667,75.474,75.282,75.224,75.031
,74.081,74.741,75.503,76.147,76.683,76.998,77.512,78.014,78.270,78.524,78.779,78.911,78.901,78.798,78.581,78.288,77.995,77.483,77.255,76.807,76.425,76.147,75.955,75.840,75.628,75.417,75.340,75.234
,76.540,76.807,77.074,77.436,77.796,78.052,78.411,78.751,78.967,79.296,79.521,79.587,79.605,79.493,79.277,78.986,78.562,78.052,77.474,77.055,76.683,76.396,76.195,75.859,75.715,75.590,75.503,75.282
,77.026,77.255,77.483,77.825,78.156,78.487,78.722,79.080,79.418,79.755,80.092,80.362,80.390,80.278,80.064,79.634,79.183,78.543,77.834,77.179,76.807,76.501,76.272,75.936,75.773,75.734,75.734,75.282
,77.188,77.417,77.806,78.071,78.345,78.638,79.042,79.427,79.774,80.222,80.651,80.920,81.050,80.939,80.586,80.232,79.652,78.883,78.033,77.302,76.836,76.616,76.262,75.878,75.648,75.677,75.667,75.340
,77.188,77.436,77.768,78.052,78.449,78.751,79.127,79.512,80.064,80.409,80.902,81.291,81.430,81.375,81.004,80.530,79.867,79.014,78.288,77.474,76.893,76.540,76.166,75.830,75.667,75.455,75.340,75.205
,77.055,77.436,77.730,78.033,78.496,78.873,79.108,79.596,80.045,80.595,81.087,81.430,81.624,81.541,81.087,80.632,79.783,78.826,78.099,77.388,76.807,76.454,76.080,75.792,75.552,75.282,75.205,75.127
,76.893,77.169,77.597,77.938,78.392,78.666,79.042,79.521,79.961,80.399,80.781,81.217,81.393,81.291,80.902,80.334,79.540,78.704,77.901,77.084,76.597,76.032,75.782,75.600,75.262,74.867,74.625,74.479
,76.626,76.941,77.245,77.616,78.061,78.373,78.732,79.136,79.399,79.867,80.278,80.604,80.790,80.558,80.110,79.559,78.770,77.929,77.112,76.387,75.888,75.532,75.291,75.050,74.760,74.178,73.291,72.399
,75.484,76.252,76.712,77.103,77.464,77.682,78.052,78.232,78.524,78.873,79.155,79.305,79.277,78.826,78.336,77.948,77.036,75.898,74.847,73.779,72.910,72.654,72.772,72.900,72.635,70.876,67.952,65.638,

Frame 276,63.241,65.151,67.157,69.034,70.786,72.527,73.935,75.234,76.109,76.664,77.207,77.531,77.673,77.673,77.559,77.483,77.283,76.998,76.788,76.444,76.185,76.070,75.811,75.628,75.523,75.282,75.166,75.069
,74.062,74.837,75.397,76.051,76.702,77.131,77.550,78.014,78.288,78.458,78.722,78.845,78.854,78.760,78.572,78.317,77.910,77.521,77.236,76.807,76.444,76.195,76.013,75.802,75.561,75.426,75.282,75.156
,76.597,76.769,77.150,77.426,77.806,78.080,78.449,78.675,78.977,79.287,79.493,79.549,79.549,79.446,79.258,78.930,78.468,77.986,77.417,76.998,76.626,76.329,76.099,75.840,75.696,75.619,75.532,75.185
,77.045,77.188,77.512,77.758,78.137,78.487,78.817,79.136,79.380,79.811,80.129,80.288,80.381,80.176,79.998,79.615,79.099,78.458,77.720,77.217,76.731,76.501,76.233,75.936,75.754,75.744,75.744,75.282
,77.093,77.407,77.749,78.071,78.364,78.666,78.995,79.484,79.839,80.157,80.586,80.911,80.948,80.837,80.576,80.129,79.446,78.741,78.014,77.312,76.807,76.530,76.147,75.888,75.677,75.609,75.619,75.349
,77.160,77.379,77.701,78.109,78.373,78.779,79.174,79.559,80.017,80.437,80.874,81.217,81.319,81.310,80.967,80.558,79.811,78.939,78.232,77.445,76.817,76.530,76.166,75.898,75.571,75.349,75.340,75.282
,77.055,77.388,77.673,78.052,78.440,78.864,79.155,79.615,79.998,80.502,80.957,81.365,81.578,81.513,81.087,80.586,79.783,78.798,78.043,77.360,76.769,76.406,76.118,75.773,75.523,75.262,75.253,75.089
,76.922,77.169,77.578,77.948,78.326,78.666,79.080,79.530,79.905,80.297,80.744,81.171,81.375,81.282,80.902,80.399,79.559,78.675,77.844,77.055,76.559,76.042,75.773,75.532,75.234,74.799,74.692,74.460
,76.664,76.931,77.226,77.654,78.128,78.355,78.722,79.127,79.455,79.802,80.194,80.604,80.725,80.474,80.157,79.530,78.779,77.891,77.093,76.291,75.830,75.484,75.253,75.021,74.760,74.091,73.311,72.409
,75.552,76.224,76.712,77.179,77.426,77.739,78.043,78.279,78.534,78.864,79.127,79.343,79.277,78.817,78.317,77.919,76.941,75.926,74.779,73.721,72.861,72.615,72.713,72.811,72.537,70.896,67.952,65.586,

Frame 277,63.294,65.327,67.117,69.004,70.876,72.517,73.935,75.137,76.128,76.692,77.245,77.578,77.692,77.626,77.550,77.474,77.245,77.084,76.836,76.520,76.233,76.042,75.859,75.677,75.474,75.378,75.156,75.089
,74.120,74.905,75.465,76.013,76.654,77.074,77.483,77.986,78.251,78.496,78.741,78.883,78.826,78.741,78.543,78.345,77.891,77.512,77.188,76.874,76.473,76.262,75.955,75.754,75.638,75.417,75.282,75.195
,76.520,76.769,77.122,77.474,77.825,78.175,78.421,78.666,78.977,79.287,79.502,79.634,79.559,79.362,79.258,78.986,78.524,77.929,77.388,76.988,76.664,76.329,76.109,75.782,75.744,75.609,75.561,75.243
,77.074,77.188,77.550,77.806,78.184,78.524,78.845,79.061,79.418,79.755,80.073,80.306,80.325,80.232,79.914,79.568,78.977,78.355,77.787,77.150,76.731,76.473,76.224,75.898,75.715,75.734,75.725,75.301
,77.084,77.407,77.787,78.014,78.345,78.685,79.080,79.390,79.783,80.148,80.586,80.874,80.892,80.837,80.595,80.120,79.399,78.647,77.976,77.341,76.902,76.520,76.147,75.859,75.734,75.628,75.705,75.330
,77.103,77.483,77.825,78.137,78.402,78.845,79.240,79.652,79.952,80.418,80.827,81.180,81.301,81.245,81.041,80.539,79.793,78.911,78.147,77.407,76.864,76.549,76.195,75.792,75.667,75.417,75.369,75.185
,77.112,77.350,77.796,78.090,78.487,78.817,79.174,79.605,80.036,80.595,81.004,81.319,81.523,81.449,81.106,80.604,79.811,78.901,78.080,77.322,76.778,76.358,76.003,75.754,75.552,75.311,75.195,75.021
,77.017,77.198,77.559,78.005,78.298,78.732,79.089,79.521,79.952,80.306,80.716,81.152,81.338,81.245,81.013,80.409,79.559,78.741,77.882,77.122,76.578,76.042,75.648,75.532,75.253,74.857,74.741,74.518
,76.578,76.922,77.283,77.654,78.118,78.345,78.732,79.089,79.446,79.830,80.269,80.586,80.707,80.483,80.148,79.577,78.685,77.891,77.093,76.291,75.792,75.397,75.243,75.002,74.760,74.071,73.184,72.389
,75.484,76.224,76.712,77.103,77.445,77.739,78.043,78.213,78.553,78.807,79.118,79.258,79.305,78.845,78.355,77.929,76.998,75.869,74.828,73.770,72.910,72.537,72.762,72.890,72.615,70.866,67.942,65.741,

Frame 278,63.231,65.276,67.188,69.084,70.856,72.507,73.935,75.147,76.042,76.721,77.179,77.521,77.645,77.578,77.502,77.455,77.293,76.998,76.778,76.492,76.185,75.974,75.792,75.638,75.503,75.407,75.166,75.040
,74.091,74.886,75.465,76.032,76.702,77.150,77.588,77.910,78.270,78.534,78.685,78.835,78.751,78.581,78.421,78.194,77.901,77.474,77.122,76.807,76.473,76.243,75.936,75.763,75.609,75.494,75.340,75.195
,76.540,76.702,77.169,77.436,77.796,78.156,78.411,78.656,78.958,79.249,79.437,79.465,79.455,79.371,79.099,78.760,78.402,77.948,77.464,77.017,76.559,76.310,76.090,75.802,75.734,75.705,75.542,75.282
,77.007,77.217,77.531,77.739,78.080,78.411,78.779,79.071,79.371,79.671,80.036,80.222,80.213,80.017,79.793,79.315,78.807,78.307,77.777,77.179,76.702,76.425,76.176,75.965,75.782,75.821,75.734,75.349
,77.074,77.417,77.796,77.995,78.270,78.704,79.042,79.446,79.746,80.166,80.474,80.846,80.837,80.521,80.250,79.839,79.296,78.553,77.919,77.217,76.778,76.482,76.214,75.888,75.667,75.705,75.715,75.388
,77.179,77.493,77.758,78.071,78.468,78.779,79.221,79.605,79.942,80.353,80.865,81.106,81.254,81.143,80.716,80.166,79.484,78.638,78.005,77.302,76.740,76.463,76.214,75.821,75.657,75.446,75.340,75.234
,77.179,77.455,77.720,78.014,78.506,78.864,79.202,79.568,79.989,80.539,80.930,81.254,81.458,81.328,80.902,80.353,79.465,78.656,77.938,77.322,76.692,76.339,76.022,75.754,75.503,75.282,75.224,75.060
,76.988,77.179,77.569,77.891,78.279,78.638,79.080,79.446,79.867,80.213,80.642,81.078,81.263,81.171,80.707,80.110,79.230,78.355,77.635,77.007,76.463,76.022,75.696,75.494,75.108,74.799,74.692,74.479
,76.616,76.969,77.255,77.616,78.109,78.364,78.704,79.005,79.362,79.746,80.110,80.344,80.539,80.399,80.082,79.530,78.496,77.663,76.893,76.137,75.686,75.340,75.214,74.963,74.731,74.081,73.203,72.448
,75.542,76.262,76.712,77.103,77.483,77.692,78.024,78.175,78.458,78.656,78.864,79.099,79.193,78.666,78.194,77.730,76.807,75.802,74.779,73.740,72.792,72.517,72.723,72.939,72.605,70.876,67.962,65.658,

Frame 279,63.188,65.224,67.127,69.125,70.886,72.527,73.945,75.253,76.032,76.702,77.150,77.483,77.607,77.540,77.569,77.455,77.293,76.998,76.721,76.434,76.137,75.984,75.821,75.705,75.494,75.388,75.272,75.176
,74.032,74.808,75.474,76.128,76.664,77.084,77.597,77.938,78.241,78.440,78.638,78.685,78.704,78.628,78.449,78.175,77.901,77.493,77.103,76.807,76.396,76.224,75.936,75.696,75.686,75.455,75.320,75.214
,76.568,76.778,77.093,77.407,77.825,78.137,78.449,78.656,78.958,79.268,79.334,79.390,79.427,79.240,79.052,78.770,78.317,77.891,77.369,76.950,76.626,76.329,76.118,75.869,75.696,75.667,75.513,75.282
,77.065,77.274,77.626,77.768,78.175,78.421,78.798,79.108,79.418,79.737,79.952,80.120,80.176,79.980,79.783,79.324,78.751,78.203,77.663,77.150,76.702,76.387,76.157,75.994,75.811,75.830,75.763,75.301
,77.112,77.502,77.768,78.052,78.317,78.713,79.080,79.399,79.708,80.092,80.511,80.827,80.744,80.539,80.269,79.793,79.202,78.430,77.901,77.188,76.740,76.444,76.185,75.907,75.705,75.734,75.744,75.320
,77.236,77.559,77.825,78.109,78.402,78.798,79.165,79.484,79.896,80.381,80.800,81.171,81.282,81.078,80.623,80.241,79.446,78.685,77.957,77.255,76.788,76.473,76.195,75.792,75.600,75.455,75.349,75.311
,77.131,77.464,77.758,78.071,78.496,78.788,79.155,79.474,79.886,80.372,80.892,81.217,81.439,81.338,80.892,80.316,79.427,78.572,77.872,77.274,76.692,76.214,76.003,75.744,75.474,75.291,75.185,75.079
,77.026,77.274,77.569,77.882,78.326,78.619,78.986,79.409,79.821,80.204,80.623,81.069,81.263,81.171,80.809,80.148,79.183,78.383,77.682,77.074,76.492,75.955,75.677,75.552,75.185,74.886,74.654,74.421
,76.578,77.036,77.236,77.654,78.014,78.298,78.572,79.005,79.324,79.708,80.129,80.474,80.651,80.427,80.101,79.427,78.402,77.635,76.979,76.205,75.734,75.417,75.176,75.050,74.721,74.052,73.154,72.409
,75.571,76.300,76.702,77.112,77.474,77.663,77.929,78.251,78.458,78.647,78.967,79.165,79.230,78.713,78.184,77.739,76.798,75.734,74.760,73.662,72.762,72.595,72.723,72.831,72.566,70.906,67.962,65.669,

Frame 280,63.283,65.245,67.076,69.115,70.916,72.595,73.945,75.185,76.003,76.702,77.188,77.350,77.502,77.626,77.540,77.369,77.264,76.912,76.664,76.434,76.137,76.042,75.763,75.590,75.513,75.397,75.253,75.127
,74.120,74.818,75.397,76.176,76.731,77.065,77.493,77.948,78.194,78.430,78.581,78.666,78.751,78.628,78.383,78.203,77.834,77.398,77.141,76.798,76.387,76.262,75.955,75.754,75.648,75.503,75.330,75.282
,76.540,76.788,77.141,77.388,77.844,78.090,78.440,78.694,79.005,79.212,79.315,79.418,79.427,79.296,79.042,78.798,78.307,77.891,77.360,76.922,76.607,76.348,76.118,75.782,75.773,75.705,75.532,75.330
,77.112,77.331,77.654,77.768,78.166,78.383,78.798,79.014,79.343,79.652,79.970,80.148,80.176,80.045,79.793,79.380,78.770,78.232,77.673,77.103,76.664,76.377,76.109,75.850,75.792,75.821,75.725,75.388
,77.160,77.474,77.815,78.005,78.326,78.572,78.958,79.305,79.615,80.026,80.455,80.735,80.865,80.725,80.418,79.980,79.240,78.468,77.910,77.236,76.778,76.444,76.128,75.869,75.725,75.648,75.657,75.330
,77.179,77.464,77.882,78.099,78.392,78.770,79.127,79.474,79.886,80.297,80.725,81.097,81.319,81.226,80.892,80.325,79.662,78.760,78.005,77.226,76.788,76.463,76.166,75.898,75.638,75.417,75.330,75.205
,77.169,77.493,77.739,78.090,78.524,78.845,79.099,79.427,79.924,80.381,80.902,81.273,81.513,81.402,81.069,80.502,79.699,78.751,77.910,77.255,76.616,76.281,76.003,75.734,75.465,75.243,75.176,75.108
,76.998,77.245,77.616,77.967,78.298,78.647,78.930,79.362,79.755,80.213,80.735,81.134,81.356,81.375,81.078,80.316,79.324,78.468,77.730,76.969,76.425,75.994,75.705,75.523,75.176,74.876,74.760,74.537
,76.568,76.979,77.341,77.682,78.005,78.279,78.524,78.892,79.324,79.718,80.176,80.548,80.735,80.539,80.185,79.521,78.524,77.720,76.960,76.195,75.734,75.388,75.262,75.108,74.750,74.091,73.311,72.448
,75.523,76.281,76.673,77.150,77.436,77.711,77.910,78.203,78.458,78.685,78.967,79.240,79.380,78.958,78.402,77.825,76.798,75.696,74.683,73.760,72.821,72.546,72.772,72.861,72.556,70.945,67.942,65.772,

Frame 281,63.252,65.203,67.137,69.165,70.846,72.517,73.964,75.195,76.003,76.587,77.169,77.426,77.540,77.578,77.502,77.445,77.255,76.883,76.683,76.482,76.195,76.032,75.792,75.590,75.494,75.301,75.253,75.127
,74.110,74.799,75.474,76.147,76.702,77.141,77.569,77.901,78.166,78.430,78.647,78.751,78.751,78.675,78.392,78.222,77.882,77.407,77.093,76.778,76.367,76.185,75.926,75.811,75.696,75.494,75.282,75.253
,76.616,76.788,77.160,77.426,77.796,78.166,78.430,78.647,78.948,79.146,79.352,79.446,79.465,79.380,79.193,78.873,78.326,77.853,77.331,76.922,76.616,76.310,76.128,75.782,75.802,75.677,75.552,75.359
,77.122,77.341,77.569,77.796,78.241,78.468,78.713,78.967,79.380,79.699,79.914,80.110,80.120,80.129,79.896,79.465,78.911,78.222,77.682,77.074,76.635,76.425,76.118,75.936,75.782,75.782,75.734,75.301
,77.122,77.445,77.730,77.995,78.392,78.628,78.977,79.277,79.727,80.054,80.483,80.790,80.892,80.809,80.530,79.989,79.324,78.524,77.891,77.293,76.750,76.501,76.157,75.869,75.667,75.715,75.715,75.340
,77.217,77.493,77.739,78.109,78.440,78.741,79.127,79.474,79.877,80.306,80.837,81.162,81.375,81.273,81.050,80.493,79.708,78.788,77.957,77.369,76.817,76.434,76.109,75.859,75.696,75.484,75.378,75.214
,77.150,77.455,77.815,78.156,78.515,78.835,79.174,79.474,79.877,80.409,80.883,81.338,81.578,81.550,81.199,80.651,79.802,78.807,77.872,77.217,76.654,76.272,76.051,75.696,75.532,75.214,75.156,74.992
,76.969,77.207,77.559,77.995,78.345,78.553,78.986,79.324,79.821,80.241,80.707,81.254,81.412,81.412,81.152,80.446,79.540,78.609,77.739,77.065,76.492,76.013,75.696,75.465,75.253,74.837,74.702,74.460
,76.559,77.055,77.293,77.616,77.948,78.203,78.562,78.930,79.249,79.690,80.176,80.604,80.846,80.660,80.316,79.624,78.694,77.853,77.084,76.300,75.734,75.378,75.253,75.002,74.741,74.081,73.291,72.487
,75.532,76.300,76.692,77.131,77.445,77.654,77.919,78.090,78.411,78.647,78.986,79.268,79.371,79.005,78.524,77.872,76.960,75.840,74.808,73.760,72.910,72.566,72.772,72.880,72.487,70.856,68.033,65.823,

Frame 282,63.220,65.245,67.137,69.125,70.876,72.507,73.916,75.108,76.090,76.645,77.084,77.407,77.550,77.578,77.493,77.398,77.245,76.950,76.673,76.482,76.205,76.003,75.744,75.657,75.446,75.378,75.291,75.166
,74.042,74.818,75.484,76.137,76.683,77.112,77.531,77.938,78.184,78.402,78.619,78.873,78.779,78.628,78.383,78.128,77.863,77.455,77.065,76.759,76.463,76.243,75.965,75.754,75.628,75.436,75.330,75.301
,76.645,76.769,77.207,77.436,77.768,78.203,78.430,78.685,78.892,79.099,79.409,79.540,79.530,79.371,79.118,78.854,78.411,77.863,77.464,76.941,76.520,76.281,76.090,75.859,75.715,75.715,75.474,75.282
,77.112,77.331,77.635,77.749,78.184,78.506,78.760,78.977,79.334,79.652,79.952,80.148,80.185,80.120,79.867,79.530,78.948,78.251,77.701,77.188,76.654,76.396,76.080,75.955,75.686,75.763,75.734,75.301
,77.169,77.493,77.796,78.118,78.383,78.647,78.920,79.296,79.737,80.138,80.455,80.855,80.911,80.837,80.511,80.222,79.493,78.638,77.929,77.322,76.788,76.406,76.128,75.888,75.696,75.638,75.754,75.349
,77.179,77.559,77.806,78.090,78.364,78.741,79.127,79.465,79.905,80.306,80.939,81.338,81.476,81.430,81.022,80.558,79.877,78.864,78.080,77.398,76.788,76.434,76.137,75.878,75.677,75.378,75.301,75.195
,77.188,77.417,77.777,78.080,78.477,78.826,79.108,79.437,79.867,80.362,81.022,81.486,81.708,81.624,81.236,80.586,79.839,78.873,77.995,77.312,76.702,76.281,76.080,75.715,75.513,75.214,75.156,74.992
,76.979,77.236,77.502,78.043,78.336,78.590,79.005,79.315,79.830,80.213,80.753,81.319,81.624,81.532,81.162,80.511,79.662,78.685,77.882,77.131,76.520,76.013,75.705,75.484,75.205,74.818,74.712,74.499
,76.578,77.045,77.245,77.588,77.995,78.326,78.515,78.892,79.268,79.718,80.222,80.753,81.004,80.865,80.409,79.746,78.835,77.929,77.093,76.291,75.792,75.465,75.243,75.011,74.654,74.110,73.233,72.438
,75.638,76.339,76.721,77.122,77.379,77.588,77.863,78.080,78.402,78.741,79.033,79.277,79.446,78.986,78.534,77.967,76.950,75.926,74.818,73.799,72.870,72.595,72.831,72.880,72.478,70.876,67.962,65.772,

Frame 283,63.252,65.162,67.055,69.155,70.796,72.537,73.945,75.137,76.013,76.568,77.112,77.436,77.540,77.654,77.550,77.379,77.179,76.864,76.645,76.473,76.137,76.013,75.830,75.619,75.474,75.301,75.205,75.137
,74.130,74.799,75.571,76.118,76.664,77.198,77.616,77.938,78.184,78.317,78.656,78.883,78.751,78.638,78.440,78.175,77.901,77.388,77.045,76.798,76.473,76.224,76.022,75.792,75.628,75.436,75.320,75.340
,76.645,76.893,77.245,77.493,77.834,78.175,78.411,78.628,78.948,79.165,79.380,79.540,79.484,79.455,79.240,78.958,78.402,77.948,77.407,76.979,76.654,76.281,76.061,75.811,75.734,75.628,75.503,75.349
,77.093,77.331,77.663,77.806,78.203,78.430,78.694,78.986,79.315,79.643,79.970,80.138,80.213,80.213,79.989,79.530,78.939,78.449,77.768,77.188,76.673,76.415,76.070,75.917,75.705,75.725,75.782,75.301
,77.198,77.531,77.815,78.118,78.326,78.685,78.958,79.296,79.690,80.064,80.493,80.827,80.985,80.911,80.614,80.222,79.493,78.760,78.033,77.369,76.845,76.473,76.118,75.850,75.705,75.657,75.734,75.349
,77.217,77.502,77.806,78.128,78.345,78.760,79.165,79.455,79.849,80.325,80.865,81.291,81.560,81.476,81.097,80.558,79.886,78.901,78.090,77.341,76.759,76.501,76.166,75.878,75.648,75.388,75.272,75.253
,77.131,77.436,77.749,78.080,78.411,78.826,79.108,79.512,79.914,80.390,81.032,81.532,81.763,81.772,81.412,80.725,79.811,78.873,78.005,77.274,76.712,76.272,76.013,75.705,75.474,75.205,75.089,74.983
,76.941,77.255,77.559,77.986,78.411,78.600,78.995,79.390,79.783,80.250,80.781,81.291,81.532,81.532,81.338,80.651,79.634,78.798,77.872,77.093,76.530,76.013,75.628,75.388,75.147,74.799,74.663,74.421
,76.654,77.093,77.312,77.616,78.014,78.288,78.534,78.883,79.230,79.746,80.222,80.707,81.022,80.939,80.493,79.839,78.939,78.033,77.160,76.300,75.811,75.417,75.176,74.934,74.683,74.013,73.233,72.507
,75.600,76.252,76.798,77.188,77.445,77.626,77.853,78.137,78.421,78.656,78.958,79.362,79.502,79.024,78.553,78.052,77.045,75.917,74.867,73.848,72.919,72.566,72.782,72.900,72.507,70.906,68.013,65.730,

Frame 284,63.325,65.234,67.127,69.115,70.866,72.605,74.013,75.098,76.070,76.721,77.160,77.483,77.597,77.597,77.483,77.398,77.255,76.931,76.721,76.406,76.205,76.032,75.830,75.648,75.523,75.291,75.224,75.127
,74.139,74.808,75.571,76.109,76.635,77.150,77.550,77.938,78.279,78.392,78.704,78.835,78.845,78.760,78.458,78.184,77.901,77.464,77.112,76.788,76.482,76.185,75.955,75.744,75.696,75.552,75.359,75.243
,76.683,76.807,77.236,77.464,77.787,78.109,78.430,78.647,78.967,79.174,79.390,79.568,79.577,79.493,79.193,78.930,78.496,77.929,77.445,77.007,76.683,76.367,76.118,75.888,75.782,75.725,75.513,75.378
,77.141,77.341,77.673,77.872,78.137,78.506,78.741,79.042,79.380,79.671,79.961,80.232,80.446,80.288,79.998,79.587,79.014,78.411,77.787,77.207,76.778,76.444,76.166,75.917,75.792,75.715,75.705,75.330
,77.188,77.569,77.806,78.128,78.317,78.647,79.005,79.324,79.727,80.129,80.539,80.855,81.106,80.948,80.716,80.269,79.559,78.713,77.995,77.426,76.902,76.549,76.128,75.898,75.667,75.657,75.657,75.340
,77.207,77.559,77.815,78.118,78.430,78.798,79.155,79.474,79.877,80.381,80.902,81.328,81.486,81.439,81.162,80.679,79.933,79.052,78.194,77.426,76.922,76.482,76.185,75.811,75.657,75.446,75.340,75.205
