Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,Atmospheric temp.:,20.0 °C
,Ext. optics temp.:,20.0 °C
,Ext. optics trans.:,1.0 
,Relative humidity:,0.0 %
,
Bx1

Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,
,220.307,220.338,220.244,220.322,220.385,220.479,220.823,221.104,221.307,221.790,222.055,222.288,222.490,222.614,222.677,222.847,222.754,222.614,222.397,222.163,221.790
,220.322,220.322,220.322,220.322,220.322,220.479,220.635,220.776,221.041,221.182,221.587,221.665,221.805,222.008,222.210,221.961,221.759,221.587,221.618,220.838,220.432
,220.056,220.088,219.915,219.947,220.056,220.244,220.229,220.197,219.994,220.072,220.354,220.369,220.244,220.150,220.041,219.915,219.586,219.163,218.958,218.534,218.282
,219.194,219.210,218.896,219.053,218.880,218.738,218.550,218.471,218.251,217.841,217.431,216.957,216.118,215.420,214.657,213.652,211.794,209.699,207.996,207.117,207.524,

Frame 77,191.456,196.718,201.456,205.908,209.246,212.131,214.163,215.563,216.957,218.109,219.241,220.369,220.666,221.353,221.883,221.977,222.008,221.837,221.634,221.463,221.322
,214.561,215.420,216.467,217.083,217.478,218.266,218.896,219.320,219.947,220.573,221.197,221.681,222.023,222.163,222.459,222.614,222.630,222.552,222.443,222.179,221.743
,218.581,218.817,218.848,219.131,219.476,219.900,219.978,220.322,220.666,221.213,221.805,221.992,222.319,222.630,222.739,222.956,222.863,222.878,222.692,222.350,222.039
,219.508,219.586,219.868,219.837,220.009,220.291,220.494,220.870,221.213,221.556,222.117,222.443,222.568,222.754,222.878,223.003,223.003,223.080,223.018,222.801,222.257
,219.837,219.853,220.103,220.088,220.229,220.432,220.635,221.010,221.353,221.774,222.226,222.583,222.723,222.894,223.034,223.065,223.065,223.266,222.910,222.785,222.288
,220.135,220.150,220.369,220.369,220.291,220.416,220.807,221.322,221.478,221.899,222.350,222.506,222.832,222.801,222.878,222.987,222.878,222.816,222.708,222.397,221.868
,220.291,220.307,220.401,220.401,220.401,220.401,220.807,221.307,221.431,221.618,222.117,222.319,222.475,222.739,222.708,222.754,222.521,222.506,222.195,221.805,221.104
,220.416,220.416,220.416,220.416,220.416,220.620,220.510,220.870,221.260,221.307,221.665,221.712,221.728,221.899,222.148,222.117,221.852,221.774,221.385,220.776,220.291
,220.182,220.056,219.931,219.994,220.072,220.025,220.197,220.182,220.056,220.072,220.119,220.260,220.229,220.244,220.150,219.900,219.461,219.210,218.896,218.613,218.093
,219.084,219.115,219.037,218.943,218.864,218.613,218.455,218.408,218.172,217.668,217.273,216.878,216.356,215.626,214.752,213.460,211.939,209.764,207.769,207.166,207.557,

Frame 78,191.593,196.836,201.356,205.810,209.359,212.035,214.274,215.674,217.052,218.109,219.272,220.229,220.557,221.478,221.946,221.852,221.868,221.774,221.759,221.728,221.494
,214.577,215.468,216.340,216.989,217.620,218.235,218.927,219.225,219.915,220.604,221.088,221.587,222.023,222.319,222.381,222.412,222.583,222.475,222.443,222.101,221.805
,218.597,218.848,218.675,218.691,219.115,219.727,220.041,220.291,220.807,221.197,221.618,222.039,222.319,222.537,222.661,222.878,222.661,222.847,222.692,222.490,222.132
,219.523,219.759,219.649,219.665,219.900,220.275,220.494,220.885,221.057,221.509,221.930,222.366,222.692,222.614,222.878,222.863,222.956,223.142,222.910,222.630,221.992
,219.853,220.041,220.103,220.135,220.479,220.494,220.838,221.041,221.213,221.665,222.288,222.521,222.692,222.878,222.878,223.080,223.111,223.127,222.894,222.801,222.008
,219.978,220.229,220.369,220.401,220.479,220.354,220.776,220.994,221.385,221.868,222.381,222.552,222.723,222.801,222.863,222.987,222.987,222.723,222.723,222.506,221.914
,220.291,220.401,220.401,220.401,220.401,220.401,220.573,220.838,221.275,221.805,222.039,222.257,222.459,222.801,222.723,222.677,222.645,222.443,222.008,221.774,221.010
,220.354,220.354,220.354,220.354,220.354,220.557,220.463,220.776,221.057,221.385,221.665,221.728,221.805,222.055,221.899,221.946,221.930,221.509,221.088,220.838,220.479
,220.135,220.182,220.025,220.056,220.182,220.229,220.150,220.103,220.041,220.229,220.416,220.322,220.103,220.260,220.103,219.743,219.665,219.320,218.974,218.628,218.188
,219.005,219.021,219.131,219.068,218.880,218.770,218.565,218.361,218.203,217.794,217.494,217.004,216.118,215.531,214.768,213.588,211.778,209.699,208.012,207.150,207.329,

Frame 79,191.301,196.549,201.074,205.744,209.294,211.762,214.003,215.610,217.004,218.140,219.131,219.915,220.479,221.431,221.696,221.790,221.837,222.055,221.805,221.416,221.104
,214.545,215.674,216.372,217.052,217.715,218.156,218.785,219.414,219.853,220.682,221.119,221.541,221.961,222.086,222.583,222.490,222.645,222.521,222.443,222.132,221.743
,218.597,219.021,219.021,219.210,219.335,219.821,220.009,220.401,220.854,221.447,221.634,222.023,222.521,222.708,222.801,222.910,222.723,222.847,222.894,222.552,222.132
,219.492,219.774,219.743,219.727,219.915,220.307,220.620,221.010,221.260,221.556,221.961,222.350,222.645,222.708,222.878,223.018,222.894,223.096,223.003,222.630,222.210
,219.978,219.994,220.119,220.119,220.432,220.432,220.729,221.119,221.369,221.868,222.288,222.475,222.661,222.987,223.111,223.111,223.080,223.313,223.127,222.708,222.288
,220.182,220.229,220.260,220.307,220.463,220.526,220.729,220.916,221.416,221.868,222.288,222.475,222.661,222.785,222.941,222.972,223.080,223.034,222.708,222.381,221.946
,220.072,220.150,220.260,220.354,220.432,220.541,220.541,220.963,221.229,221.712,222.163,222.179,222.397,222.552,222.708,223.034,222.847,222.614,222.055,222.055,221.385
,220.432,220.275,220.307,220.307,220.432,220.510,220.541,220.963,221.229,221.509,221.790,221.914,221.961,221.930,221.992,222.163,221.977,221.463,220.963,220.916,220.745
,220.322,220.260,220.056,220.150,220.291,220.213,220.135,220.166,220.135,220.307,220.479,220.479,220.322,220.322,220.291,220.197,219.915,219.194,218.785,218.943,218.251
,219.053,219.257,218.990,219.178,218.974,218.487,218.487,218.314,218.219,218.046,217.668,217.210,216.372,215.753,215.118,213.923,212.067,209.909,208.321,207.378,207.720,

Frame 80,191.404,196.870,201.605,205.842,209.181,211.858,213.892,215.499,216.894,218.046,219.257,220.056,220.635,221.400,221.821,221.743,221.852,221.743,221.790,221.634,221.338
,214.481,215.658,216.372,217.273,217.746,218.203,218.848,219.476,219.853,220.620,221.197,221.572,221.930,222.148,222.443,222.568,222.459,222.506,222.335,222.288,221.696
,218.565,218.927,219.084,219.398,219.445,219.727,220.072,220.291,220.745,221.244,221.665,221.946,222.428,222.723,222.894,222.894,222.754,222.847,222.645,222.443,222.070
,219.680,219.649,219.602,219.696,219.900,220.213,220.526,220.838,221.197,221.556,221.790,222.272,222.754,222.677,222.816,222.956,222.847,223.003,222.972,222.739,222.335
,220.009,220.103,219.978,220.166,220.307,220.448,220.666,220.979,221.135,221.696,222.132,222.412,222.785,222.770,222.816,223.049,223.034,223.065,222.972,222.739,222.335
,220.135,220.213,220.338,220.244,220.322,220.666,220.776,220.885,221.166,221.603,222.055,222.350,222.692,222.894,222.910,223.018,223.018,223.018,222.816,222.428,222.023
,220.275,220.291,220.322,220.322,220.526,220.557,220.729,221.057,221.260,221.634,222.086,222.179,222.381,222.599,222.739,222.863,222.723,222.708,222.210,222.039,221.322
,220.291,220.291,220.291,220.494,220.541,220.432,220.682,220.807,221.088,221.338,221.805,221.821,221.899,222.195,222.210,222.148,221.852,221.634,221.057,220.963,220.541
,220.197,220.197,219.994,220.213,220.229,220.260,220.166,220.182,220.150,220.275,220.369,220.213,220.385,220.620,220.041,219.790,219.759,219.272,218.974,218.927,218.424
,219.147,219.131,219.053,219.084,218.785,218.628,218.439,218.455,218.345,218.014,217.447,216.941,216.150,215.801,214.864,213.428,211.939,209.699,208.224,207.329,207.589,

Frame 81,191.284,196.768,201.506,205.744,209.294,211.762,214.003,215.610,217.004,218.203,219.241,220.056,220.651,221.322,221.603,221.712,221.790,221.899,221.743,221.603,221.447
,214.338,215.753,216.514,217.257,217.778,218.282,218.974,219.429,219.915,220.588,221.260,221.525,221.992,222.210,222.412,222.506,222.506,222.381,222.163,221.961,221.743
,218.660,218.943,219.210,219.272,219.335,219.821,220.088,220.291,220.713,221.229,221.696,222.179,222.381,222.677,222.894,222.816,222.723,222.925,222.801,222.490,222.163
,219.476,219.680,219.774,219.900,219.915,220.322,220.448,220.776,221.182,221.525,221.821,222.303,222.708,222.832,222.910,222.910,222.910,223.111,222.941,222.785,222.210
,219.586,220.088,220.103,220.119,220.135,220.244,220.573,220.901,221.307,221.650,221.946,222.630,222.832,222.847,223.049,222.972,223.049,223.127,222.956,222.739,222.241
,220.150,220.275,220.213,220.150,220.229,220.463,220.713,221.041,221.447,221.790,222.132,222.335,222.739,222.832,222.972,222.972,222.972,222.972,222.770,222.599,222.101
,220.229,220.416,220.494,220.369,220.385,220.604,220.651,220.994,221.416,221.572,222.132,222.335,222.475,222.490,222.630,222.692,222.552,222.537,222.210,221.805,221.509
,220.244,220.354,220.369,220.354,220.432,220.541,220.651,220.791,221.244,221.275,221.447,221.759,221.899,222.101,222.039,222.086,221.774,221.556,221.135,221.104,220.682
,220.213,220.260,220.166,220.213,220.197,220.135,220.056,220.103,220.150,220.369,220.432,220.229,220.354,220.385,220.072,220.072,219.633,219.194,218.691,218.439,218.345
,218.817,218.958,219.053,218.990,218.864,218.738,218.613,218.534,218.314,217.951,217.541,216.815,216.150,215.706,214.991,213.844,211.971,209.860,208.143,207.541,207.622,

Frame 82,191.301,196.566,201.306,205.761,209.100,211.987,214.019,215.626,217.020,218.251,219.414,219.962,220.494,221.322,221.603,221.681,221.743,221.821,221.821,221.728,221.135
,214.577,215.658,216.308,217.147,217.557,218.156,218.943,219.382,219.837,220.682,221.338,221.587,221.821,222.241,222.319,222.412,222.521,222.428,222.537,222.350,221.899
,218.581,218.817,219.037,219.115,219.351,219.555,219.994,220.416,220.682,221.151,221.665,222.163,222.381,222.661,222.801,223.003,222.878,222.987,222.847,222.397,222.132
,219.398,219.602,219.665,219.868,219.868,220.275,220.479,220.791,221.104,221.572,221.790,222.272,222.692,222.816,222.941,223.003,223.003,223.003,223.065,222.770,222.055
,219.680,219.712,220.135,220.369,220.401,220.401,220.588,220.901,221.416,221.681,221.899,222.381,222.599,222.910,222.894,223.003,223.003,223.003,223.003,222.770,222.101
,220.072,220.088,220.244,220.416,220.416,220.416,220.791,221.151,221.338,221.805,222.210,222.490,222.708,222.956,223.018,223.065,223.065,223.065,222.661,222.412,221.992
,220.244,220.244,220.354,220.448,220.448,220.448,220.588,220.963,221.369,221.603,222.023,222.117,222.350,222.614,222.739,222.847,222.708,222.506,222.288,221.977,221.541
,220.354,220.354,220.354,220.354,220.354,220.557,220.494,220.870,221.073,221.338,221.572,221.790,221.852,222.132,222.070,222.023,221.805,221.587,221.166,220.948,220.479
,220.197,220.275,220.072,220.150,220.291,220.229,220.166,220.150,220.056,220.229,220.557,220.416,220.385,220.620,220.401,220.182,219.743,219.304,218.864,218.424,218.361
,219.257,219.320,219.241,219.225,218.974,218.628,218.613,218.392,218.282,217.778,217.652,217.052,216.324,215.690,214.975,213.620,212.035,210.006,208.159,207.329,207.557,

Frame 83,191.387,196.633,201.373,205.613,209.165,211.842,214.083,215.690,217.068,218.251,219.351,219.837,220.510,221.229,221.728,221.634,221.821,221.805,221.790,221.665,221.197
,214.497,215.531,216.340,217.131,217.699,218.251,218.990,219.523,220.025,220.729,221.229,221.541,221.837,222.070,222.350,222.645,222.521,222.475,222.459,222.179,221.774
,218.361,218.628,218.691,218.943,219.382,219.618,219.931,220.369,220.791,221.229,221.525,222.039,222.350,222.521,222.630,223.034,222.878,222.956,222.832,222.475,221.992
,219.320,219.382,219.586,219.743,219.900,220.260,220.432,220.760,221.119,221.353,221.743,222.366,222.692,222.630,222.754,223.018,223.111,222.987,222.832,222.645,222.117
,219.555,219.774,220.119,220.275,220.229,220.401,220.369,220.713,221.291,221.494,221.946,222.490,222.739,222.956,222.894,223.065,223.034,222.972,223.018,222.412,221.992
,219.978,220.103,220.244,220.322,220.354,220.448,220.698,220.916,221.229,221.650,222.148,222.428,222.692,222.863,222.941,223.018,223.018,222.816,222.832,222.272,221.868
,220.197,220.322,220.354,220.291,220.291,220.651,220.620,221.057,221.338,221.556,222.070,222.163,222.428,222.630,222.770,222.708,222.459,222.397,222.179,221.759,221.385
,220.354,220.369,220.369,220.369,220.369,220.369,220.620,220.870,221.182,221.463,221.509,221.774,221.868,222.008,222.055,222.023,221.743,221.509,221.307,220.901,220.604
,220.182,220.260,220.119,220.385,220.182,220.103,220.166,220.229,220.072,220.260,220.479,220.448,220.510,220.557,220.432,220.166,219.602,219.225,218.848,218.675,218.345
,219.194,219.225,219.115,219.163,219.084,218.880,218.738,218.754,218.502,218.093,217.589,216.830,216.118,215.674,214.879,213.540,211.794,209.909,207.996,207.329,207.703,

Frame 84,191.456,196.498,201.240,205.695,209.246,211.923,213.955,215.563,216.957,218.298,219.288,220.072,220.635,221.447,221.665,221.868,222.132,221.868,221.743,221.852,221.525
,214.545,215.658,216.340,217.004,217.652,218.282,218.896,219.523,219.931,220.338,221.151,221.556,221.961,222.412,222.397,222.583,222.630,222.490,222.366,222.210,221.837
,218.518,218.911,218.896,219.272,219.445,219.618,219.900,220.166,220.745,221.026,221.603,222.101,222.475,222.785,222.754,222.972,222.863,222.863,222.894,222.614,222.397
,219.492,219.602,219.586,219.759,220.056,220.229,220.401,220.838,221.275,221.556,221.837,222.397,222.770,222.801,222.832,223.080,223.127,223.034,222.910,222.832,222.537
,219.900,219.900,220.103,220.275,220.244,220.369,220.526,220.963,221.805,221.977,222.210,222.506,222.770,222.972,223.003,223.080,223.080,223.080,223.080,222.630,221.992
,220.135,220.150,220.291,220.275,220.322,220.385,220.745,220.979,221.509,221.728,222.008,222.552,222.785,222.925,222.925,222.925,222.925,222.925,222.677,222.412,221.868
,220.275,220.275,220.479,220.385,220.510,220.541,220.682,220.948,221.385,221.650,221.759,222.117,222.397,222.754,222.832,222.832,222.630,222.195,222.023,221.712,221.509
,220.322,220.322,220.479,220.463,220.448,220.557,220.463,220.776,221.260,221.369,221.525,221.728,222.055,222.039,222.241,222.039,221.852,221.463,221.073,220.885,220.604
,220.182,220.307,220.197,220.275,220.401,220.229,220.150,220.291,220.197,220.416,220.682,220.588,220.385,220.494,220.275,220.229,219.774,219.320,218.848,218.581,218.298
,219.131,219.257,219.163,219.163,218.880,218.723,218.628,218.880,218.597,218.014,217.573,216.846,216.197,215.864,214.879,213.764,212.051,209.893,208.337,207.606,208.029,

Frame 85,191.318,196.583,201.323,205.990,209.327,211.794,214.035,215.642,217.036,218.172,219.382,219.978,220.557,221.322,221.618,221.821,221.977,221.743,221.712,221.650,221.322
,214.131,215.499,216.451,217.383,217.683,218.172,218.848,219.539,219.947,220.354,221.151,221.556,221.946,222.241,222.241,222.645,222.475,222.412,222.303,222.086,221.696
,218.502,218.691,218.864,219.225,219.257,219.618,219.978,220.275,220.682,221.104,221.431,221.868,222.459,222.583,222.583,222.816,222.816,222.863,222.692,222.210,222.163
,219.586,219.586,219.586,219.712,219.727,220.260,220.448,220.588,221.229,221.416,221.774,222.303,222.552,222.739,222.956,222.987,223.096,223.003,222.785,222.552,222.210
,220.088,220.009,220.229,220.166,220.229,220.338,220.479,220.838,221.509,221.665,222.195,222.583,222.739,222.894,222.987,223.065,223.034,223.127,223.065,222.785,222.195
,220.135,220.322,220.338,220.416,220.448,220.588,220.729,221.088,221.416,221.790,222.101,222.521,222.708,222.816,222.987,222.987,222.987,222.987,222.785,222.335,222.101
,220.229,220.275,220.275,220.416,220.713,220.838,220.760,220.916,221.322,221.525,221.712,221.992,222.272,222.645,222.614,222.677,222.537,222.319,222.117,221.712,221.494
,220.291,220.291,220.291,220.416,220.510,220.448,220.510,220.745,221.026,221.307,221.572,221.728,221.883,221.852,221.914,221.946,221.728,221.509,221.088,220.870,220.651
,220.041,220.307,220.166,220.088,220.041,220.103,220.041,220.135,220.103,220.056,220.401,220.635,220.416,220.401,220.244,220.197,219.962,219.320,218.675,218.424,218.077
,218.990,219.068,219.147,219.194,218.833,218.723,218.754,218.471,218.266,217.668,217.257,216.894,216.118,215.626,214.832,213.636,211.826,209.505,207.850,207.198,207.459,

Frame 86,192.040,196.920,201.639,205.875,209.424,212.099,214.131,215.531,217.131,218.266,219.225,219.962,220.479,221.260,221.759,221.852,221.899,221.852,221.696,221.603,221.353
,214.466,215.531,216.577,217.399,217.794,218.377,218.958,219.508,220.041,220.541,221.244,221.541,221.821,222.226,222.335,222.490,222.443,222.459,222.257,222.241,221.837
,218.502,218.785,218.848,219.100,219.382,219.633,219.900,220.369,220.588,221.026,221.587,222.070,222.521,222.770,222.614,222.832,222.723,222.816,222.599,222.475,222.195
,219.492,219.571,219.523,219.759,219.994,220.229,220.463,220.698,221.197,221.634,221.821,222.366,222.832,223.003,223.049,223.034,222.894,222.987,222.723,222.552,222.226
,219.978,219.931,220.088,220.307,220.322,220.432,220.573,221.010,221.307,221.743,222.241,222.506,222.739,222.878,222.972,223.096,222.987,222.910,222.894,222.677,222.303
,220.088,220.291,220.197,220.338,220.416,220.666,220.979,221.119,221.416,221.852,222.350,222.614,222.847,222.910,222.847,222.972,222.941,222.739,222.692,222.568,221.992
,220.197,220.119,220.229,220.510,220.557,220.776,220.885,221.057,221.385,221.650,222.195,222.303,222.537,222.645,222.754,222.645,222.397,222.303,222.257,221.790,221.416
,220.260,220.260,220.260,220.510,220.416,220.463,220.604,220.807,220.963,221.104,221.494,221.728,221.883,222.117,222.070,222.039,221.556,221.385,221.213,220.979,220.338
,219.962,219.994,220.088,219.962,220.182,220.119,220.103,220.150,220.025,220.088,220.385,220.526,220.588,220.463,220.385,219.931,219.523,219.115,218.911,218.628,218.172
,219.021,219.272,219.367,219.084,218.927,218.738,218.754,218.597,218.251,217.746,217.289,216.815,216.197,215.642,214.943,213.524,211.874,209.569,207.655,207.198,207.508,

Frame 87,191.353,196.617,201.356,205.810,209.149,211.826,214.067,215.674,217.052,218.235,219.320,219.994,220.651,221.463,221.681,221.899,221.946,221.883,221.774,221.805,221.385
,214.577,215.626,216.451,217.257,217.636,218.408,218.958,219.445,219.884,220.510,221.135,221.556,221.977,222.163,222.366,222.459,222.412,222.412,222.412,222.303,221.837
,218.455,218.911,218.943,219.147,219.429,219.665,220.072,220.275,220.573,221.057,221.743,222.148,222.366,222.661,222.677,222.816,222.708,222.847,222.723,222.583,222.288
,219.461,219.555,219.743,219.743,219.947,220.150,220.244,220.573,220.870,221.275,222.070,222.257,222.677,222.878,222.878,222.847,223.003,222.972,222.816,222.677,222.179
,220.072,220.072,220.166,220.182,220.291,220.322,220.338,220.776,220.979,221.681,222.366,222.475,222.583,222.739,222.801,222.863,222.956,223.096,223.127,222.785,222.272
,220.150,220.354,220.291,220.322,220.369,220.573,220.807,221.104,221.338,221.852,222.272,222.599,222.692,222.987,222.925,222.863,223.003,222.878,222.863,222.552,221.899
,220.229,220.307,220.510,220.651,220.682,220.791,220.713,221.026,221.307,221.790,222.023,222.132,222.521,222.583,222.630,222.723,222.397,222.506,222.070,221.790,221.400
,220.229,220.369,220.322,220.635,220.526,220.620,220.526,220.682,221.010,221.135,221.447,221.634,221.805,221.946,221.868,221.961,221.728,221.587,221.353,220.916,220.213
,219.947,220.072,219.994,220.260,220.432,220.213,220.135,220.119,220.135,220.135,220.322,220.385,220.213,220.401,220.385,219.978,219.539,219.100,218.864,218.738,218.109
,219.178,219.194,219.272,219.005,218.738,218.613,218.597,218.581,218.172,217.715,217.352,216.894,216.055,215.690,214.752,213.620,211.842,209.828,208.208,207.215,207.508,

Frame 88,191.954,197.207,201.722,205.744,209.084,211.971,214.211,215.817,216.989,218.188,219.508,220.213,220.698,221.431,221.665,221.681,222.008,221.930,221.634,221.696,221.431
,214.593,215.658,216.514,217.147,217.557,218.361,218.943,219.476,219.900,220.526,221.151,221.478,221.914,222.350,222.272,222.443,222.350,222.381,222.241,222.272,221.930
,218.550,218.770,218.974,219.304,219.586,219.790,219.915,220.369,220.604,221.135,221.603,221.899,222.428,222.739,222.645,222.847,222.863,222.910,222.692,222.599,222.179
,219.759,219.774,219.790,219.790,220.119,220.322,220.526,220.729,221.322,221.556,221.743,222.303,222.739,222.739,222.941,223.142,222.863,222.816,222.723,222.739,222.257
,220.009,219.962,220.119,220.119,220.244,220.244,220.432,220.885,221.447,221.883,222.086,222.428,222.739,222.816,222.925,223.220,222.770,222.972,222.832,222.723,222.272
,220.056,220.291,220.307,220.307,220.322,220.604,220.932,221.135,221.385,221.805,222.195,222.552,222.754,222.708,222.894,223.080,222.987,222.956,222.645,222.521,221.946
,220.244,220.244,220.448,220.416,220.635,220.760,220.651,220.713,221.213,221.696,221.946,222.148,222.397,222.506,222.739,222.770,222.599,222.583,222.070,221.805,221.572
,220.150,220.354,220.448,220.510,220.620,220.635,220.635,220.791,220.994,221.322,221.416,221.665,221.961,221.914,222.008,222.039,221.728,221.556,221.322,220.885,220.448
,219.931,220.182,220.135,220.307,220.260,220.322,220.229,220.213,220.072,220.056,220.307,220.401,220.338,220.354,220.056,219.994,219.759,219.115,219.084,218.848,218.156
,219.257,219.351,219.304,219.115,218.817,218.691,218.707,218.613,218.282,217.904,217.415,216.910,216.086,215.595,214.641,213.684,211.842,209.634,208.012,207.182,207.573,

Frame 89,191.439,196.481,201.007,205.679,209.230,212.115,214.147,215.753,216.941,218.030,219.367,220.088,220.791,221.478,221.696,221.837,221.946,221.930,221.868,221.805,221.634
,214.943,215.817,216.467,217.099,217.715,218.314,219.100,219.382,219.806,220.416,221.026,221.431,221.977,222.179,222.366,222.350,222.443,222.568,222.257,222.288,221.837
,218.896,218.880,219.053,219.225,219.586,219.743,219.962,220.354,220.588,221.135,221.541,221.977,222.381,222.661,222.661,222.785,222.785,222.770,222.847,222.677,221.930
,219.602,219.759,219.743,219.931,219.915,220.229,220.338,220.666,221.088,221.447,221.868,222.303,222.708,222.739,222.816,223.049,223.003,222.941,222.801,222.801,222.226
,220.182,220.072,220.260,220.150,220.338,220.463,220.588,220.994,221.431,221.790,222.210,222.443,222.754,222.754,222.956,223.096,222.894,223.096,222.956,222.847,222.148
,220.182,220.369,220.354,220.354,220.494,220.432,220.760,221.119,221.353,221.712,222.335,222.568,222.785,222.832,222.972,222.987,222.910,222.987,222.832,222.614,221.977
,220.369,220.401,220.401,220.401,220.604,220.573,220.698,221.057,221.291,221.728,221.868,222.148,222.568,222.552,222.692,222.770,222.630,222.677,221.946,221.681,221.385
,220.369,220.369,220.369,220.573,220.635,220.448,220.620,220.791,221.073,221.353,221.541,221.665,221.868,222.039,222.008,221.883,221.805,221.494,221.307,220.901,220.635
,220.025,220.291,220.135,220.338,220.401,220.229,220.025,220.260,220.197,220.322,220.354,220.322,220.369,220.401,220.307,220.135,219.837,219.005,218.974,218.754,218.439
,219.115,219.210,219.147,219.163,218.801,218.581,218.502,218.392,218.077,217.841,217.336,216.799,216.086,215.547,214.832,213.748,211.987,209.731,208.110,207.198,207.508,

Frame 90,191.696,196.735,201.688,205.924,209.262,211.939,214.179,215.785,217.162,218.329,219.429,220.103,220.760,221.478,221.541,221.821,221.728,221.837,221.728,221.665,221.556
,214.895,215.737,216.767,217.162,217.746,218.518,219.068,219.586,220.025,220.448,221.073,221.494,221.837,222.210,222.397,222.537,222.428,222.521,222.366,222.163,221.821
,218.801,219.005,219.084,219.272,219.476,219.868,220.009,220.229,220.588,221.041,221.494,221.992,222.506,222.677,222.785,223.003,222.863,222.785,222.785,222.335,222.148
,219.555,219.492,219.696,219.853,220.009,220.166,220.291,220.620,220.963,221.385,221.837,222.210,222.645,222.816,222.956,223.003,222.894,222.894,222.894,222.739,222.319
,219.884,219.853,220.197,220.338,220.275,220.416,220.557,220.963,221.307,221.525,221.977,222.350,222.785,222.956,222.956,223.111,222.987,222.987,222.987,222.739,222.303
,220.291,220.307,220.448,220.244,220.338,220.651,220.791,221.104,221.447,221.868,222.319,222.490,222.723,222.847,222.941,223.003,223.003,223.003,222.801,222.599,221.961
,220.510,220.541,220.526,220.573,220.604,220.573,220.729,221.057,221.213,221.665,221.946,222.148,222.614,222.754,222.941,222.739,222.614,222.583,222.055,221.790,221.447
,220.322,220.401,220.448,220.448,220.604,220.651,220.745,220.870,221.073,221.369,221.681,221.712,222.008,222.257,222.195,222.008,221.868,221.681,221.275,220.682,220.620
,220.025,220.166,220.072,220.166,220.354,220.260,220.244,220.197,220.307,220.510,220.448,220.229,220.166,220.197,220.088,219.994,219.696,219.194,218.974,218.707,218.550
,219.115,219.304,219.194,219.225,219.053,218.723,218.550,218.377,218.314,218.093,217.573,216.830,216.245,215.325,214.784,213.732,211.971,209.764,208.159,207.378,207.541,

Frame 91,191.834,197.106,201.622,205.859,209.408,211.874,214.115,215.722,216.704,218.046,219.476,220.088,220.682,221.353,221.743,221.837,221.837,222.039,221.837,221.618,221.525
,214.752,215.912,216.641,217.352,217.841,218.314,218.974,219.539,219.915,220.479,221.244,221.618,221.774,222.381,222.490,222.428,222.412,222.506,222.428,222.163,221.837
,218.723,218.880,219.225,219.320,219.523,219.806,219.947,220.369,220.776,221.135,221.665,221.961,222.350,222.599,222.583,222.832,222.723,222.832,222.661,222.335,222.148
,219.429,219.571,219.649,219.853,219.994,220.103,220.416,220.729,221.291,221.494,221.790,222.288,222.475,222.816,222.801,223.034,222.910,222.910,222.708,222.552,222.303
,220.229,220.103,220.088,220.229,220.369,220.307,220.557,221.135,221.416,221.634,221.930,222.428,222.614,222.847,222.910,222.847,222.816,222.941,222.941,222.754,222.241
,220.385,220.213,220.229,220.354,220.416,220.432,220.791,221.073,221.338,221.946,222.272,222.350,222.739,222.894,222.894,222.894,222.894,222.894,222.692,222.459,221.883
,220.197,220.166,220.463,220.698,220.635,220.651,220.916,220.994,221.338,221.712,222.086,222.257,222.459,222.661,222.723,222.785,222.645,222.630,222.101,221.899,221.478
,220.385,220.182,220.479,220.635,220.635,220.635,220.635,220.994,221.353,221.525,221.556,221.634,221.946,221.961,222.086,221.946,221.852,221.696,221.275,220.901,220.510
,220.135,220.354,219.978,220.166,220.244,220.322,220.244,220.244,220.307,220.275,220.385,220.275,220.182,220.229,219.947,219.978,219.743,219.351,218.958,218.770,217.872
,219.053,219.320,219.225,219.005,218.754,218.613,218.392,218.361,218.188,217.825,217.526,216.941,216.292,215.483,214.895,213.588,211.842,209.860,208.273,207.410,207.703,

Frame 92,191.696,196.937,201.672,205.908,209.456,211.923,214.163,215.769,216.957,218.077,219.241,219.994,220.526,221.244,221.728,221.852,221.852,221.837,221.805,221.634,221.322
,214.545,215.610,216.656,217.273,217.872,218.251,219.021,219.712,220.119,220.510,221.104,221.696,221.883,222.132,222.537,222.428,222.412,222.583,222.428,222.148,221.743
,218.251,218.833,219.210,219.178,219.508,219.680,219.994,220.229,220.635,221.073,221.805,222.241,222.443,222.645,222.739,222.816,222.801,222.801,222.785,222.459,222.008
,219.696,219.821,219.712,219.696,220.103,220.307,220.510,220.713,221.213,221.650,221.821,222.475,222.583,222.677,222.878,223.003,222.910,223.034,222.708,222.614,222.132
,220.275,220.197,220.072,220.275,220.260,220.448,220.651,221.057,221.353,221.790,222.226,222.599,222.630,222.941,222.878,222.956,222.972,222.925,222.878,222.677,222.366
,220.229,220.338,220.463,220.479,220.494,220.620,220.979,221.197,221.494,221.930,222.366,222.614,222.894,222.956,222.956,222.956,222.956,222.956,222.754,222.537,221.774
,220.213,220.338,220.416,220.620,220.666,220.760,220.666,220.901,221.416,221.665,221.930,222.397,222.692,222.599,222.832,222.878,222.677,222.630,222.132,221.883,221.369
