Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,Atmospheric temp.:,20.0 °C
,Ext. optics temp.:,20.0 °C
,Ext. optics trans.:,1.0 
,Relative humidity:,0.0 %
,
Bx1

Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,
,75.282,75.166,75.166,75.166,75.166,75.166,75.272,75.127,75.166,75.166,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.272,75.108,75.147,75.079,75.079,74.915,74.750,74.692,74.634,74.528,74.547
,75.185,75.040,74.983,75.137,75.137,75.137,75.137,75.031,75.118,75.147,75.127,75.176,75.118,75.060,75.002,75.040,75.079,75.118,75.156,75.089,74.983,74.857,74.789,74.818,74.712,74.615,74.353,74.256,74.159,73.984,73.818
,74.779,74.789,74.896,74.857,75.002,75.040,75.040,74.818,74.915,74.983,75.021,74.857,74.760,74.770,74.760,74.625,74.576,74.634,74.595,74.605,74.508,74.198,74.237,74.285,74.295,74.198,73.886,73.360,72.743,72.005,71.362
,73.282,73.682,74.285,74.479,74.557,74.615,74.634,74.615,74.518,74.508,74.460,74.353,74.188,74.110,73.916,73.750,73.740,73.614,73.418,73.027,72.478,72.103,71.837,72.005,72.360,72.448,71.649,69.547,67.178,65.099,62.862,

Frame 10,70.846,71.580,72.300,72.900,73.272,73.633,73.984,74.217,74.440,74.605,74.721,74.731,74.915,74.983,74.992,75.098,75.098,75.156,75.282,75.311,75.234,75.185,75.137,75.156,75.108,75.069,74.983,74.934,74.867,74.837,74.808
,74.450,74.489,74.605,74.712,74.808,74.905,74.983,74.944,75.050,75.050,75.118,75.118,75.118,75.118,75.224,75.224,75.330,75.282,75.282,75.282,75.243,75.243,75.243,75.243,75.243,75.069,75.098,75.098,75.031,74.963,74.896
,75.195,75.089,75.079,75.069,75.060,75.108,75.118,75.079,75.089,75.127,75.137,75.243,75.224,75.118,75.205,75.349,75.359,75.359,75.359,75.359,75.243,75.243,75.243,75.243,75.243,75.176,75.156,75.320,75.118,74.905,74.896
,75.282,75.176,75.137,75.098,75.098,75.098,75.098,75.205,75.176,75.147,75.185,75.234,75.291,75.301,75.349,75.359,75.359,75.359,75.359,75.359,75.243,75.243,75.243,75.243,75.243,75.176,75.195,75.378,75.147,74.944,74.867
,75.349,75.127,75.127,75.127,75.127,75.234,75.243,75.243,75.176,75.282,75.253,75.262,75.272,75.272,75.349,75.349,75.349,75.349,75.349,75.243,75.243,75.243,75.243,75.243,75.137,75.137,74.973,74.944,74.857,74.808,74.808
,75.311,75.137,75.137,75.137,75.137,75.234,75.234,75.127,75.137,75.127,75.262,75.262,75.262,75.262,75.262,75.262,75.262,75.262,75.262,75.262,75.262,75.156,75.185,75.069,75.069,74.954,74.741,74.731,74.731,74.547,74.576
,75.118,75.011,75.040,75.069,75.098,75.176,75.166,75.127,75.127,75.127,75.127,75.127,75.127,75.127,75.050,75.079,75.108,75.137,75.060,75.089,74.973,74.867,74.779,74.818,74.692,74.605,74.431,74.353,74.149,73.974,73.789
,74.712,74.750,74.905,74.954,75.021,75.002,75.021,74.828,74.954,74.973,74.992,74.905,74.818,74.808,74.741,74.683,74.634,74.557,74.595,74.518,74.431,74.237,74.275,74.305,74.324,74.237,73.935,73.311,72.704,71.975,71.342
,73.223,73.653,74.227,74.421,74.566,74.692,74.595,74.595,74.508,74.450,74.353,74.363,74.188,74.071,73.867,73.799,73.682,73.526,73.350,73.037,72.507,72.133,71.847,71.975,72.320,72.428,71.620,69.517,67.147,65.068,62.946,

Frame 11,70.886,71.580,72.261,72.821,73.379,73.711,74.032,74.237,74.431,74.566,74.683,74.799,74.944,75.040,75.079,75.118,75.156,75.185,75.205,75.272,75.234,75.166,75.127,75.195,75.127,75.050,75.050,74.944,74.925,74.857,74.750
,74.479,74.508,74.615,74.712,74.808,74.896,74.934,74.925,75.060,75.089,75.118,75.147,75.176,75.185,75.253,75.224,75.301,75.272,75.262,75.282,75.195,75.291,75.243,75.253,75.262,75.089,75.147,75.156,75.069,74.973,74.876
,75.214,75.011,75.040,75.060,75.079,75.098,75.060,75.156,75.069,75.176,75.243,75.205,75.272,75.166,75.205,75.349,75.369,75.301,75.301,75.301,75.301,75.301,75.301,75.301,75.195,75.195,75.214,75.359,75.234,74.992,74.925
,75.330,75.147,75.205,75.156,75.108,75.108,75.108,75.108,75.108,75.176,75.214,75.243,75.330,75.349,75.349,75.262,75.388,75.349,75.349,75.349,75.349,75.349,75.243,75.243,75.185,75.079,75.156,75.397,75.147,75.050,74.992
,75.234,75.147,75.176,75.176,75.176,75.176,75.176,75.176,75.176,75.282,75.234,75.291,75.301,75.301,75.301,75.301,75.301,75.301,75.301,75.301,75.301,75.301,75.243,75.195,75.166,75.127,74.963,74.983,74.963,74.808,74.799
,75.224,75.176,75.176,75.176,75.176,75.176,75.176,75.176,75.176,75.176,75.234,75.262,75.262,75.262,75.262,75.156,75.195,75.234,75.272,75.272,75.272,75.166,75.166,75.098,75.031,74.925,74.712,74.770,74.654,74.537,74.489
,75.127,75.050,75.079,75.108,75.137,75.137,75.137,75.031,75.060,75.127,75.060,75.118,75.147,75.069,75.069,75.060,75.021,75.089,75.050,75.069,75.069,74.847,74.837,74.721,74.712,74.595,74.392,74.275,74.159,73.984,73.799
,74.692,74.731,74.896,74.944,74.992,75.011,75.011,74.896,74.896,74.934,74.934,74.789,74.808,74.741,74.770,74.683,74.644,74.547,74.576,74.518,74.508,74.334,74.217,74.256,74.343,74.227,73.896,73.350,72.713,72.064,71.402
,73.203,73.662,74.217,74.508,74.586,74.634,74.625,74.566,74.595,74.450,74.334,74.275,74.178,74.120,73.916,73.857,73.731,73.584,73.409,73.047,72.517,72.172,71.807,72.064,72.310,72.360,71.689,69.477,67.117,65.048,62.936,

Frame 12,70.906,71.550,72.291,72.910,73.311,73.701,74.081,74.237,74.489,74.615,74.663,74.818,74.983,74.944,75.079,75.108,75.137,75.156,75.205,75.214,75.137,75.098,75.098,75.205,75.156,75.069,75.021,74.925,74.867,74.828,74.828
,74.489,74.469,74.625,74.663,74.808,74.837,75.002,75.060,75.079,75.021,75.127,75.147,75.185,75.147,75.156,75.224,75.291,75.253,75.320,75.272,75.195,75.224,75.224,75.234,75.147,75.089,75.108,75.185,75.021,74.944,74.905
,75.176,75.050,75.079,75.079,75.108,75.108,75.156,75.166,75.118,75.098,75.243,75.311,75.282,75.214,75.214,75.272,75.378,75.340,75.349,75.262,75.311,75.282,75.253,75.320,75.205,75.147,75.253,75.359,75.166,74.983,74.983
,75.311,75.185,75.147,75.108,75.108,75.108,75.214,75.176,75.176,75.176,75.243,75.291,75.359,75.291,75.282,75.330,75.378,75.378,75.378,75.378,75.311,75.311,75.311,75.205,75.156,75.079,75.205,75.272,75.118,75.002,74.896
,75.272,75.195,75.195,75.108,75.214,75.214,75.214,75.214,75.214,75.214,75.320,75.214,75.272,75.378,75.330,75.330,75.330,75.330,75.330,75.330,75.224,75.262,75.234,75.205,75.127,75.118,75.002,74.954,74.944,74.896,74.789
