Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,Atmospheric temp.:,20.0 °C
,Ext. optics temp.:,20.0 °C
,Ext. optics trans.:,1.0 
,Relative humidity:,0.0 %
,
Bx1

Parameters:,Emissivity:,1.00 
,Refl. temp.:,5.0 °C
,Distance:,0.0 m
,
,77.302,77.502,77.815,78.175,78.666,78.977,79.249,79.643,80.008,80.502,81.041,81.523,81.957,81.984,81.892,81.347,80.548,79.568,78.666,77.720,77.026,76.444,76.003,75.773,75.494,75.253,75.118
,76.798,77.150,77.398,77.796,78.222,78.656,78.873,79.202,79.502,79.933,80.409,80.818,81.217,81.245,81.004,80.548,79.699,78.722,77.806,76.874,76.233,75.686,75.378,75.340,75.089,74.625,73.838
,75.291,76.137,76.692,77.226,77.578,77.825,78.090,78.430,78.675,78.930,79.240,79.474,79.680,79.399,78.901,78.543,77.616,76.520,75.417,74.266,73.037,72.438,72.360,72.576,72.811,72.103,69.256,

Frame 920,74.750,75.455,76.147,76.616,77.179,77.626,78.061,78.383,78.647,78.995,79.240,79.296,79.399,79.371,79.155,78.864,78.383,77.986,77.682,77.331,76.817,76.540,76.320,76.080,75.984,75.802,75.580
,77.236,77.388,77.853,78.005,78.355,78.600,78.948,79.193,79.437,79.652,79.886,80.017,80.176,80.082,79.877,79.521,79.108,78.524,77.948,77.578,77.074,76.673,76.434,76.176,76.061,75.859,75.830
,77.626,77.768,78.175,78.421,78.638,78.930,79.268,79.605,79.839,80.185,80.530,80.781,80.911,80.837,80.669,80.288,79.746,79.136,78.430,77.815,77.302,76.807,76.444,76.176,76.051,76.080,76.099
,77.654,77.796,78.251,78.468,78.760,79.127,79.446,79.839,80.138,80.465,80.967,81.319,81.550,81.597,81.375,81.050,80.372,79.512,78.760,77.995,77.369,76.864,76.492,76.099,75.936,75.994,76.003
,77.559,77.825,78.222,78.458,78.883,79.108,79.399,79.765,80.185,80.642,81.152,81.661,82.021,82.058,81.883,81.513,80.800,79.811,78.845,78.061,77.417,76.941,76.549,76.157,75.907,75.734,75.628
,77.493,77.777,78.156,78.411,78.817,79.174,79.390,79.839,80.269,80.725,81.338,81.754,82.150,82.206,82.012,81.624,80.781,79.774,78.883,78.014,77.331,76.740,76.454,76.109,75.888,75.609,75.503
,77.312,77.512,77.891,78.270,78.694,78.948,79.287,79.652,79.998,80.576,81.004,81.569,81.966,82.012,81.920,81.430,80.530,79.521,78.628,77.758,77.026,76.387,76.032,75.821,75.542,75.176,75.021
,76.788,77.150,77.474,77.787,78.194,78.609,78.883,79.183,79.559,79.961,80.418,80.911,81.189,81.226,80.976,80.595,79.699,78.675,77.768,76.941,76.185,75.734,75.513,75.359,75.098,74.557,73.760
,75.301,76.090,76.731,77.283,77.512,77.910,78.156,78.411,78.609,78.911,79.165,79.493,79.643,79.399,79.005,78.515,77.607,76.482,75.436,74.217,73.086,72.399,72.350,72.635,72.762,72.044,69.336,

Frame 921,74.741,75.417,76.080,76.626,77.160,77.578,78.090,78.392,78.732,79.071,79.230,79.390,79.390,79.305,79.080,78.779,78.430,78.024,77.682,77.302,76.864,76.578,76.281,76.118,75.946,75.744,75.638
,77.179,77.331,77.787,78.033,78.279,78.628,78.986,79.202,79.427,79.708,79.933,80.064,80.101,80.120,79.905,79.549,79.080,78.553,77.986,77.597,77.074,76.769,76.454,76.166,76.090,75.869,75.850
,77.578,77.815,78.203,78.326,78.638,78.967,79.268,79.624,79.849,80.176,80.511,80.753,80.939,80.874,80.707,80.334,79.746,79.099,78.402,77.882,77.274,76.836,76.530,76.224,76.022,76.080,76.003
,77.626,77.825,78.175,78.515,78.826,79.108,79.474,79.774,80.166,80.595,80.976,81.412,81.532,81.578,81.365,81.069,80.353,79.474,78.741,77.976,77.350,76.912,76.473,76.195,75.965,76.003,75.869
,77.645,77.844,78.156,78.477,78.864,79.127,79.446,79.867,80.241,80.669,81.254,81.661,81.966,82.003,81.911,81.467,80.716,79.802,78.920,78.043,77.398,76.874,76.501,76.099,75.955,75.734,75.696
,77.483,77.711,78.137,78.449,78.911,79.146,79.437,79.849,80.213,80.735,81.254,81.754,82.095,82.150,82.031,81.569,80.688,79.765,78.883,78.014,77.302,76.769,76.396,76.051,75.830,75.628,75.523
,77.245,77.502,77.844,78.279,78.638,78.995,79.315,79.643,80.026,80.465,81.004,81.523,81.966,82.012,81.929,81.412,80.586,79.559,78.666,77.844,77.093,76.444,75.965,75.773,75.513,75.147,75.098
,76.817,77.226,77.483,77.872,78.184,78.600,78.873,79.249,79.577,79.961,80.446,80.911,81.189,81.208,80.967,80.623,79.708,78.685,77.739,76.969,76.195,75.725,75.426,75.272,75.118,74.615,73.838
,75.253,76.118,76.702,77.245,77.502,77.910,78.128,78.345,78.666,78.930,79.183,79.474,79.643,79.380,78.948,78.572,77.597,76.511,75.455,74.246,73.125,72.369,72.330,72.625,72.811,72.103,69.296,

Frame 922,74.808,75.417,76.118,76.702,77.169,77.626,78.071,78.506,78.704,79.033,79.277,79.343,79.409,79.352,79.165,78.817,78.411,77.976,77.607,77.274,76.912,76.559,76.310,76.090,75.936,75.850,75.677
,77.141,77.388,77.739,77.986,78.336,78.581,79.033,79.174,79.380,79.662,79.905,80.045,80.157,80.120,79.858,79.521,79.127,78.600,78.033,77.597,77.131,76.769,76.492,76.137,76.080,75.955,75.850
,77.569,77.768,78.156,78.458,78.647,78.958,79.324,79.577,79.821,80.166,80.521,80.781,80.920,80.911,80.688,80.353,79.755,79.118,78.440,77.891,77.360,76.883,76.482,76.176,76.003,76.003,76.099
,77.663,77.863,78.203,78.458,78.770,79.127,79.474,79.830,80.129,80.521,81.013,81.375,81.615,81.532,81.356,81.013,80.306,79.559,78.760,77.986,77.379,76.912,76.444,76.176,75.907,75.955,75.898
,77.578,77.901,78.175,78.449,78.845,79.183,79.530,79.867,80.250,80.679,81.180,81.717,81.938,82.086,81.855,81.495,80.772,79.905,78.977,78.024,77.322,76.950,76.511,76.109,75.917,75.715,75.657
,77.531,77.730,78.147,78.440,78.826,79.155,79.390,79.811,80.176,80.688,81.273,81.772,82.086,82.178,82.031,81.587,80.855,79.774,78.873,78.061,77.264,76.778,76.444,76.051,75.869,75.600,75.552
,77.283,77.502,77.844,78.260,78.647,78.995,79.258,79.577,80.045,80.558,81.041,81.541,81.975,82.067,81.938,81.412,80.558,79.568,78.704,77.777,77.084,76.387,76.042,75.840,75.465,75.224,75.002
,76.845,77.122,77.493,77.834,78.251,78.619,78.835,79.183,79.474,79.914,80.427,80.855,81.199,81.106,81.013,80.539,79.652,78.675,77.777,76.922,76.252,75.686,75.484,75.359,75.050,74.673,73.857
,75.311,76.090,76.778,77.255,77.493,77.872,78.147,78.402,78.647,78.901,79.212,79.530,79.652,79.362,78.948,78.572,77.682,76.473,75.388,74.295,73.076,72.369,72.350,72.654,72.753,72.054,69.245,

Frame 923,74.760,75.484,76.090,76.683,77.160,77.626,78.080,78.534,78.732,79.033,79.268,79.409,79.418,79.305,79.127,78.854,78.421,77.957,77.673,77.217,76.883,76.587,76.387,76.128,75.926,75.773,75.628
,77.141,77.350,77.768,78.080,78.288,78.600,78.911,79.221,79.493,79.662,79.933,80.101,80.120,80.129,79.877,79.530,79.108,78.562,78.099,77.550,77.131,76.817,76.492,76.109,76.013,75.946,75.888
,77.588,77.796,78.128,78.440,78.647,78.977,79.305,79.615,79.896,80.176,80.558,80.725,80.837,80.865,80.744,80.306,79.793,79.155,78.496,77.844,77.245,76.855,76.540,76.205,76.080,76.090,76.118
,77.673,77.891,78.184,78.487,78.770,79.136,79.465,79.765,80.138,80.576,80.995,81.384,81.550,81.578,81.402,81.069,80.353,79.502,78.732,77.995,77.312,76.941,76.540,76.147,75.965,75.907,75.926
,77.559,77.901,78.203,78.506,78.798,79.221,79.512,79.793,80.232,80.632,81.254,81.735,82.012,82.040,81.911,81.467,80.744,79.886,78.901,78.080,77.417,76.960,76.463,76.090,75.917,75.715,75.725
,77.531,77.825,78.137,78.449,78.873,79.165,79.465,79.765,80.194,80.688,81.319,81.883,82.132,82.178,82.012,81.587,80.846,79.802,78.845,78.118,77.350,76.798,76.396,76.042,75.888,75.628,75.532
,77.274,77.607,77.910,78.213,78.656,78.967,79.287,79.624,80.045,80.530,81.050,81.532,81.938,82.086,81.920,81.421,80.576,79.652,78.685,77.844,77.074,76.406,75.974,75.754,75.484,75.282,75.079
,76.817,77.236,77.407,77.768,78.232,78.562,78.901,79.155,79.493,79.998,80.437,80.930,81.217,81.180,80.976,80.548,79.746,78.722,77.891,77.007,76.262,75.715,75.388,75.291,75.089,74.663,73.906
,75.243,76.137,76.683,77.264,77.540,77.882,78.099,78.411,78.656,78.967,79.296,79.540,79.680,79.305,78.986,78.562,77.635,76.511,75.455,74.305,73.115,72.458,72.428,72.595,72.792,72.015,69.266,

Frame 924,74.760,75.580,76.176,76.654,77.226,77.682,78.128,78.458,78.798,79.014,79.240,79.390,79.362,79.324,79.155,78.873,78.430,78.043,77.654,77.217,76.922,76.607,76.367,76.042,75.965,75.850,75.754
,77.198,77.531,77.758,77.986,78.317,78.647,78.873,79.230,79.512,79.718,79.933,80.092,80.166,80.045,79.867,79.615,79.080,78.590,78.099,77.578,77.112,76.788,76.425,76.090,76.003,75.984,75.955
,77.626,77.806,78.166,78.402,78.666,78.948,79.249,79.634,79.849,80.166,80.586,80.809,80.911,80.892,80.716,80.288,79.755,79.165,78.468,77.844,77.293,76.883,76.540,76.195,76.003,76.109,76.022
,77.682,77.919,78.194,78.524,78.826,79.108,79.465,79.765,80.064,80.586,80.967,81.393,81.550,81.550,81.412,80.976,80.334,79.530,78.713,78.014,77.379,76.883,76.559,76.137,76.003,75.955,75.898
,77.616,77.872,78.147,78.458,78.779,79.165,79.502,79.783,80.166,80.688,81.273,81.671,81.984,82.003,81.911,81.449,80.781,79.849,78.901,78.118,77.398,76.922,76.511,76.157,75.926,75.715,75.648
,77.531,77.815,78.222,78.458,78.864,79.165,79.484,79.867,80.166,80.679,81.356,81.874,82.215,82.270,82.049,81.597,80.790,79.839,78.864,78.128,77.312,76.817,76.406,76.118,75.907,75.590,75.523
,77.312,77.521,77.948,78.213,78.638,78.967,79.390,79.690,80.017,80.530,81.004,81.550,81.966,82.012,81.920,81.486,80.567,79.596,78.685,77.806,77.084,76.387,75.984,75.744,75.494,75.195,75.060
,76.855,77.217,77.455,77.777,78.232,78.590,78.883,79.240,79.596,79.933,80.437,80.911,81.263,81.199,81.050,80.623,79.708,78.732,77.815,76.988,76.233,75.677,75.474,75.340,75.098,74.644,73.857
,75.311,76.109,76.759,77.217,77.597,77.929,78.071,78.355,78.609,78.939,79.230,79.587,79.718,79.315,78.939,78.506,77.645,76.568,75.417,74.237,73.145,72.399,72.350,72.625,72.772,71.985,69.225,

Frame 925,74.799,75.503,76.195,76.664,77.226,77.673,78.109,78.572,78.835,78.995,79.258,79.474,79.409,79.371,79.071,78.864,78.477,78.052,77.654,77.236,76.807,76.616,76.396,76.090,75.955,75.888,75.705
,77.207,77.474,77.739,78.005,78.270,78.628,78.986,79.212,79.521,79.737,80.054,80.148,80.185,80.073,79.849,79.624,79.193,78.619,78.071,77.597,77.103,76.788,76.549,76.118,76.080,75.994,75.898
,77.635,77.853,78.175,78.402,78.609,78.883,79.296,79.605,79.886,80.204,80.595,80.772,80.902,80.874,80.744,80.381,79.793,79.165,78.449,77.806,77.207,76.893,76.520,76.157,76.080,75.984,75.994
,77.701,77.844,78.147,78.496,78.770,79.080,79.465,79.821,80.082,80.576,80.985,81.310,81.587,81.587,81.458,81.022,80.362,79.549,78.751,78.014,77.322,76.902,76.549,76.205,76.003,75.888,75.898
,77.645,77.910,78.222,78.411,78.817,79.165,79.540,79.839,80.194,80.651,81.263,81.735,82.021,82.058,81.938,81.513,80.762,79.858,78.967,78.128,77.436,76.912,76.568,76.128,75.946,75.677,75.677
,77.512,77.806,78.232,78.421,78.911,79.240,79.455,79.886,80.185,80.735,81.338,81.855,82.132,82.288,82.132,81.606,80.837,79.821,78.920,78.128,77.331,76.731,76.387,76.109,75.821,75.561,75.561
,77.264,77.493,77.967,78.288,78.685,78.920,79.334,79.671,80.008,80.567,81.078,81.606,81.920,82.058,81.874,81.421,80.586,79.577,78.656,77.834,77.026,76.425,76.051,75.811,75.542,75.214,75.108
,76.855,77.179,77.455,77.777,78.222,78.553,78.864,79.202,79.540,79.896,80.409,80.939,81.199,81.143,81.050,80.521,79.708,78.722,77.853,76.979,76.214,75.754,75.446,75.311,75.166,74.644,73.867
,75.224,76.128,76.769,77.302,77.645,77.872,78.080,78.421,78.656,78.939,79.268,79.549,79.755,79.390,78.977,78.515,77.682,76.511,75.436,74.246,73.125,72.438,72.330,72.654,72.753,72.044,69.195,

Frame 926,74.799,75.494,76.176,76.635,77.188,77.626,78.052,78.543,78.770,78.995,79.324,79.390,79.399,79.334,79.089,78.835,78.458,77.976,77.597,77.217,76.826,76.559,76.320,76.118,75.984,75.840,75.638
,77.207,77.455,77.796,78.033,78.373,78.609,78.948,79.212,79.502,79.718,80.008,80.157,80.185,80.129,79.896,79.559,79.193,78.515,78.033,77.550,76.998,76.807,76.540,76.099,76.080,75.907,75.888
,77.635,77.853,78.156,78.373,78.675,78.986,79.287,79.577,79.877,80.176,80.576,80.827,80.957,80.911,80.697,80.353,79.774,79.089,78.392,77.787,77.322,76.826,76.540,76.157,75.984,76.022,76.051
,77.663,77.853,78.156,78.477,78.779,79.127,79.437,79.830,80.138,80.586,80.985,81.291,81.550,81.532,81.347,81.087,80.390,79.484,78.760,78.024,77.350,76.883,76.549,76.195,75.936,75.936,75.936
,77.654,77.853,78.175,78.449,78.770,79.202,79.512,79.905,80.213,80.660,81.263,81.735,81.994,82.012,81.837,81.513,80.800,79.821,78.967,78.128,77.445,76.969,76.520,76.118,75.840,75.677,75.667
,77.540,77.777,78.232,78.440,78.845,79.174,79.465,79.942,80.194,80.725,81.338,81.883,82.196,82.242,82.031,81.597,80.855,79.886,78.920,78.033,77.369,76.788,76.444,76.070,75.811,75.590,75.580
,77.293,77.569,77.948,78.298,78.619,78.977,79.315,79.615,80.036,80.586,81.115,81.569,82.003,82.049,81.837,81.412,80.595,79.680,78.713,77.777,76.969,76.463,76.013,75.802,75.542,75.214,75.060
,76.874,77.122,77.531,77.806,78.260,78.543,78.845,79.212,79.559,79.933,80.390,80.874,81.226,81.226,80.995,80.567,79.680,78.779,77.910,76.979,76.214,75.763,75.552,75.330,75.089,74.663,73.799
,75.330,76.128,76.769,77.322,77.635,77.910,78.080,78.373,78.638,78.864,79.165,79.587,79.793,79.352,78.939,78.590,77.692,76.473,75.446,74.266,73.154,72.448,72.340,72.664,72.772,72.074,69.185,

Frame 927,74.779,75.474,76.157,76.721,77.169,77.607,78.137,78.543,78.854,79.061,79.268,79.362,79.324,79.315,79.099,78.835,78.515,78.033,77.597,77.207,76.826,76.635,76.329,76.147,75.984,75.821,75.734
,77.150,77.379,77.815,78.043,78.373,78.600,78.930,79.202,79.474,79.690,80.008,80.176,80.213,80.138,79.942,79.624,79.136,78.581,78.071,77.607,77.122,76.788,76.444,76.118,76.070,75.965,75.946
,77.635,77.749,78.194,78.307,78.600,78.995,79.268,79.587,79.811,80.232,80.511,80.790,80.911,80.967,80.716,80.325,79.765,79.127,78.430,77.768,77.179,76.845,76.501,76.157,75.974,75.974,76.032
,77.663,77.872,78.232,78.421,78.798,79.136,79.465,79.830,80.129,80.511,80.957,81.384,81.615,81.634,81.439,81.060,80.409,79.568,78.666,77.995,77.293,76.845,76.520,76.109,75.888,75.936,75.955
,77.588,77.929,78.175,78.496,78.779,79.212,79.549,79.867,80.260,80.595,81.245,81.726,82.003,82.021,81.883,81.495,80.735,79.867,78.967,78.071,77.455,76.988,76.540,76.157,75.850,75.725,75.638
,77.512,77.758,78.137,78.430,78.751,79.174,79.502,79.914,80.250,80.679,81.328,81.772,82.086,82.242,82.067,81.560,80.772,79.783,78.930,78.109,77.398,76.798,76.454,76.109,75.830,75.600,75.561
,77.293,77.474,77.872,78.307,78.647,78.986,79.334,79.662,80.017,80.567,81.032,81.597,81.929,82.058,81.855,81.384,80.530,79.577,78.638,77.815,77.093,76.492,76.032,75.744,75.513,75.224,75.118
,76.874,77.103,77.426,77.891,78.260,78.628,78.901,79.155,79.530,79.998,80.483,80.967,81.180,81.226,80.976,80.521,79.652,78.807,77.882,76.960,76.195,75.744,75.455,75.311,75.166,74.702,73.916
,75.320,76.061,76.798,77.283,77.673,77.919,78.175,78.373,78.666,78.817,79.183,79.624,79.793,79.352,78.958,78.496,77.626,76.530,75.436,74.217,73.125,72.428,72.261,72.527,72.753,71.965,69.276,

Frame 928,74.779,75.523,76.157,76.673,77.283,77.673,78.156,78.524,78.817,79.005,79.296,79.437,79.427,79.371,79.089,78.826,78.515,78.033,77.635,77.293,76.902,76.616,76.387,76.118,75.936,75.821,75.715
,77.141,77.455,77.768,78.080,78.392,78.704,79.014,79.287,79.493,79.708,79.924,80.110,80.213,80.157,79.877,79.634,79.127,78.553,78.052,77.607,77.131,76.817,76.454,76.157,76.070,75.926,76.003
,77.616,77.853,78.194,78.326,78.675,78.995,79.258,79.549,79.821,80.138,80.567,80.790,80.976,80.930,80.669,80.353,79.746,79.174,78.468,77.806,77.245,76.836,76.511,76.195,76.090,76.109,76.118
,77.645,77.872,78.270,78.515,78.751,79.155,79.521,79.811,80.110,80.521,80.939,81.375,81.560,81.523,81.402,81.069,80.344,79.549,78.713,77.948,77.388,76.874,76.454,76.128,75.974,76.032,75.936
,77.607,77.853,78.222,78.487,78.845,79.230,79.474,79.989,80.306,80.595,81.217,81.634,81.948,82.021,81.846,81.476,80.818,79.783,78.948,78.080,77.417,76.902,76.482,76.185,75.840,75.782,75.715
,77.455,77.834,78.175,78.458,78.817,79.174,79.549,79.867,80.316,80.716,81.301,81.818,82.095,82.206,82.003,81.532,80.855,79.849,78.892,78.128,77.360,76.817,76.425,76.099,75.782,75.609,75.542
,77.245,77.531,77.901,78.222,78.694,78.958,79.343,79.671,80.026,80.539,81.032,81.578,81.975,81.966,81.781,81.439,80.502,79.624,78.732,77.825,77.055,76.501,76.099,75.773,75.484,75.311,75.031
,76.836,77.074,77.493,77.863,78.298,78.609,78.835,79.212,79.512,79.970,80.511,80.902,81.236,81.236,80.995,80.511,79.708,78.798,77.891,76.931,76.291,75.744,75.513,75.330,75.089,74.634,73.857
,75.282,76.042,76.817,77.331,77.597,77.872,78.147,78.383,78.628,78.817,79.183,79.596,79.727,79.343,78.930,78.515,77.654,76.540,75.417,74.227,73.154,72.360,72.310,72.586,72.792,72.025,69.245,

Frame 929,74.789,75.484,76.061,76.626,77.283,77.720,78.147,78.524,78.751,78.977,79.305,79.362,79.362,79.371,79.155,78.873,78.421,77.967,77.635,77.255,76.912,76.607,76.367,76.118,75.984,75.888,75.744
,77.179,77.417,77.758,77.995,78.336,78.675,79.014,79.277,79.512,79.727,79.998,80.073,80.157,80.092,79.886,79.549,79.146,78.534,78.043,77.607,77.074,76.731,76.454,76.166,76.013,76.003,75.926
,77.559,77.872,78.147,78.364,78.628,78.948,79.258,79.540,79.802,80.176,80.511,80.753,80.883,80.837,80.679,80.278,79.811,79.136,78.477,77.768,77.236,76.883,76.463,76.166,76.032,75.994,76.128
,77.578,77.844,78.222,78.411,78.741,79.118,79.512,79.793,80.101,80.446,80.976,81.319,81.597,81.486,81.282,81.013,80.372,79.512,78.770,77.957,77.322,76.864,76.492,76.185,75.955,75.926,75.936
,77.521,77.919,78.184,78.392,78.817,79.183,79.474,79.980,80.269,80.623,81.152,81.587,81.911,81.920,81.735,81.421,80.762,79.783,78.826,78.109,77.360,76.902,76.559,76.224,75.898,75.734,75.744
,77.455,77.872,78.147,78.477,78.788,79.136,79.446,79.933,80.241,80.697,81.226,81.763,82.040,82.077,81.864,81.532,80.744,79.746,78.788,78.005,77.283,76.721,76.482,76.147,75.936,75.580,75.590
,77.264,77.493,77.919,78.270,78.704,78.967,79.296,79.699,80.026,80.502,81.050,81.495,81.791,81.837,81.726,81.356,80.511,79.512,78.609,77.711,76.988,76.454,76.022,75.850,75.513,75.234,75.137
,76.778,77.160,77.483,77.834,78.232,78.647,78.873,79.268,79.587,79.952,80.390,80.902,81.152,81.087,80.865,80.418,79.643,78.751,77.749,76.817,76.137,75.686,75.503,75.369,75.185,74.721,73.828
,75.234,76.137,76.874,77.322,77.607,77.882,78.156,78.440,78.647,78.807,79.136,79.474,79.652,79.258,78.864,78.506,77.607,76.425,75.340,74.178,73.056,72.419,72.320,72.654,72.782,72.054,69.276,

Frame 930,74.702,75.503,76.080,76.645,77.198,77.635,78.166,78.581,78.854,79.052,79.249,79.380,79.334,79.287,79.127,78.864,78.430,78.033,77.597,77.255,76.864,76.645,76.310,76.166,76.051,75.888,75.792
,77.084,77.398,77.815,78.033,78.345,78.656,78.967,79.249,79.465,79.680,79.896,80.082,80.138,80.045,79.896,79.568,79.052,78.572,78.052,77.521,77.122,76.750,76.511,76.118,76.042,75.984,75.955
,77.645,77.815,78.203,78.411,78.685,78.958,79.315,79.540,79.811,80.241,80.567,80.800,80.920,80.837,80.623,80.306,79.699,79.127,78.411,77.777,77.160,76.836,76.549,76.205,76.080,76.051,76.061
,77.626,77.910,78.251,78.506,78.835,79.155,79.465,79.793,80.110,80.595,80.985,81.310,81.532,81.458,81.291,80.976,80.269,79.493,78.770,77.919,77.293,76.950,76.520,76.147,75.974,76.022,76.003
,77.578,77.872,78.175,78.468,78.788,79.202,79.559,79.952,80.269,80.651,81.143,81.661,81.984,81.929,81.809,81.384,80.772,79.783,78.948,78.090,77.350,76.893,76.559,76.224,75.936,75.811,75.705
,77.445,77.777,78.118,78.449,78.873,79.165,79.418,79.924,80.241,80.623,81.217,81.726,82.012,82.160,81.901,81.467,80.735,79.746,78.845,78.024,77.283,76.721,76.387,76.176,75.830,75.648,75.590
,77.302,77.550,77.910,78.260,78.609,78.939,79.343,79.662,79.998,80.502,81.013,81.449,81.874,81.911,81.800,81.291,80.521,79.540,78.647,77.739,76.998,76.425,76.022,75.792,75.484,75.253,75.118
,76.807,77.207,77.483,77.853,78.222,78.572,78.892,79.230,79.484,79.896,80.316,80.762,81.078,81.087,80.865,80.446,79.643,78.741,77.815,76.893,76.118,75.686,75.484,75.349,75.108,74.654,73.867
,75.301,76.137,76.826,77.312,77.692,77.948,78.071,78.392,78.600,78.835,79.174,79.530,79.605,79.258,78.939,78.524,77.578,76.358,75.340,74.169,73.096,72.428,72.369,72.635,72.733,71.965,69.205,

Frame 931,74.760,75.571,76.166,76.645,77.217,77.673,78.222,78.515,78.770,79.024,79.277,79.343,79.437,79.324,79.193,78.807,78.402,77.995,77.645,77.179,76.941,76.578,76.339,76.137,75.994,75.926,75.734
,77.169,77.436,77.806,78.071,78.336,78.694,78.967,79.287,79.512,79.737,79.970,80.101,80.129,80.129,79.905,79.624,79.118,78.506,78.043,77.502,77.065,76.788,76.415,76.176,76.013,75.926,75.926
,77.607,77.825,78.194,78.430,78.647,78.967,79.249,79.521,79.793,80.278,80.511,80.762,80.855,80.911,80.604,80.232,79.727,79.014,78.449,77.796,77.236,76.798,76.463,76.099,76.032,75.974,76.042
,77.645,77.938,78.222,78.440,78.760,79.202,79.502,79.774,80.185,80.651,80.985,81.328,81.569,81.550,81.328,80.948,80.334,79.502,78.713,77.957,77.293,76.845,76.520,76.137,75.955,75.955,75.974
,77.701,77.901,78.194,78.421,78.826,79.240,79.512,79.989,80.260,80.725,81.263,81.671,81.929,81.966,81.763,81.365,80.735,79.783,78.892,78.024,77.350,76.893,76.482,76.176,75.907,75.802,75.811
,77.521,77.844,78.156,78.392,78.788,79.165,79.493,79.933,80.260,80.716,81.245,81.717,82.113,82.160,81.901,81.495,80.744,79.746,78.845,78.043,77.274,76.702,76.444,76.061,75.840,75.580,75.580
,77.369,77.502,77.882,78.288,78.694,78.977,79.315,79.662,79.998,80.465,81.004,81.486,81.901,81.948,81.818,81.310,80.493,79.540,78.694,77.749,76.969,76.454,76.042,75.754,75.484,75.224,75.118
,76.836,77.255,77.540,77.872,78.241,78.609,78.873,79.249,79.512,79.905,80.372,80.874,81.171,81.217,80.985,80.465,79.587,78.713,77.796,76.902,76.157,75.715,75.532,75.272,75.011,74.644,73.838
,75.301,76.195,76.845,77.302,77.597,77.938,78.080,78.421,78.553,78.864,79.136,79.493,79.652,79.296,78.920,78.449,77.597,76.425,75.340,74.256,73.027,72.340,72.320,72.625,72.762,72.054,69.256,

Frame 932,74.712,75.426,76.128,76.712,77.283,77.635,78.080,78.515,78.779,79.033,79.258,79.418,79.437,79.315,79.136,78.883,78.402,77.938,77.597,77.293,76.941,76.597,76.367,76.051,76.013,75.830,75.830
,77.084,77.350,77.815,78.080,78.336,78.590,78.948,79.277,79.484,79.699,79.914,80.073,80.204,80.101,79.952,79.549,79.089,78.543,78.014,77.559,77.074,76.712,76.463,76.147,76.051,75.984,75.926
,77.569,77.806,78.194,78.411,78.741,78.977,79.315,79.484,79.858,80.185,80.521,80.753,80.865,80.902,80.707,80.325,79.783,79.042,78.421,77.768,77.160,76.778,76.501,76.109,76.061,76.003,76.061
,77.663,77.901,78.232,78.524,78.779,79.193,79.455,79.680,80.129,80.558,81.032,81.375,81.532,81.560,81.328,80.948,80.306,79.465,78.741,77.976,77.341,76.941,76.530,76.099,75.926,75.907,75.965
,77.616,77.882,78.194,78.496,78.883,79.230,79.465,79.811,80.204,80.735,81.208,81.717,81.975,82.012,81.846,81.458,80.707,79.755,78.901,78.005,77.388,76.902,76.540,76.128,75.869,75.821,75.754
,77.512,77.796,78.137,78.458,78.826,79.202,79.371,79.849,80.185,80.697,81.254,81.698,82.031,82.178,81.994,81.476,80.744,79.765,78.826,78.033,77.217,76.712,76.348,76.080,75.888,75.600,75.542
,77.388,77.588,77.863,78.222,78.628,78.930,79.221,79.634,80.008,80.558,81.050,81.523,81.883,82.012,81.911,81.365,80.511,79.530,78.647,77.711,77.007,76.492,75.984,75.744,75.503,75.253,75.108
,76.817,77.188,77.493,77.872,78.241,78.609,78.930,79.277,79.568,79.933,80.446,80.837,81.162,81.217,81.069,80.595,79.699,78.807,77.806,76.826,76.147,75.725,75.542,75.291,75.040,74.673,73.877
,75.234,76.157,76.759,77.255,77.645,77.929,78.156,78.364,78.647,78.901,79.193,79.559,79.605,79.352,78.948,78.496,77.645,76.578,75.388,74.227,73.115,72.340,72.350,72.576,72.684,72.094,69.316,

Frame 933,74.712,75.532,76.128,76.712,77.283,77.635,78.184,78.506,78.826,79.042,79.287,79.390,79.427,79.390,79.136,78.883,78.487,78.033,77.578,77.283,76.883,76.645,76.348,76.051,75.955,75.869,75.744
,77.217,77.455,77.796,78.033,78.373,78.609,78.948,79.324,79.493,79.680,79.970,80.138,80.092,80.082,79.942,79.540,79.136,78.572,78.005,77.559,77.150,76.798,76.482,76.166,76.051,75.946,75.926
,77.588,77.825,78.203,78.440,78.713,78.948,79.334,79.615,79.886,80.288,80.586,80.753,80.865,80.883,80.697,80.288,79.774,79.099,78.421,77.853,77.236,76.778,76.492,76.205,75.984,76.032,76.061
,77.626,77.853,78.270,78.487,78.817,79.146,79.474,79.765,80.082,80.632,81.032,81.338,81.504,81.532,81.412,80.985,80.353,79.549,78.741,77.938,77.322,76.950,76.540,76.147,75.974,75.926,75.955
,77.607,77.957,78.109,78.458,78.873,79.183,79.446,79.858,80.222,80.679,81.217,81.689,81.957,82.086,81.828,81.467,80.697,79.755,78.948,78.043,77.426,76.950,76.444,76.099,75.898,75.734,75.763
